seed,week,scenario,value,.lower,.upper,.width,.point,.interval,time,total_conc,total_conc_I1,total_conc_I2,total_conc_I3,total_conc_I4,total_conc_I5,total_conc_I6,total_conc_I7,total_conc_R1,total_conc_R2,num_I1,num_I2,num_I3,num_I4,num_I5,num_I6,num_I7,num_R1,num_R2,sim,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,time.y,S,E,I1,I2,I3,I4,I5,I6,I7,R1,R2,beta_t,r0,true_rt,time_diff,new_time,max_time
1,0,127,2.038708878396186,1.9101115517846787,2.1681764832778065,0.5,median,qi,1,6793.5882963581125,76.89918481985757,6716.689111538255,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,1.8106187541222756,1.497391848751109,1.1983124466730977,2.5311976075444163,2.699833397860001,2.3564532318899563,1.265331962254847,1.9987364926870177,1.4825290157366022,2.2563073752815943,1.7793745129581102,2.0358262156503644,1.9146201334682071,0.985582731403862,1959,34,2,5,0,0,0,0,0,0,0,0.2857142857142857,1.9999999999999996,1.9589999999999996,0.01441726859613812,1,97
1,0,127,2.038708878396186,1.9101115517846787,2.1681764832778065,0.5,median,qi,2,231686.34966961955,6947.262376857081,254.92032106641537,221948.727666588,1180.089525365352,1355.3497797427292,0,0,0,0,8,2,2,2,2,0,0,0,0,1,5.340024000232413,5.431845662343454,5.103323682012757,4.832100267580088,5.407247830699251,5.493326430989229,6.482353663004595,4.959503862704173,5.819721163661219,4.672394643955251,5.431442934078309,5.502496200701505,5.152545468791468,1.993919817133121,1957,27,8,2,2,2,2,0,0,0,0,0.2857142857142857,1.9999999999999996,1.9569999999999996,0.00608018286687905,2,97
1,0,127,2.038708878396186,1.9101115517846787,2.1681764832778065,0.5,median,qi,3,662477.2142925421,8344.844471686807,4614.235557884811,592337.0532348688,482.64754716016614,55964.29050281118,734.1429781306017,0,0,0,8,3,4,2,3,3,0,0,0,1,6.3906256480903885,5.9728113418853646,6.080442309478326,6.5966130042491455,6.773425147669321,6.33554626684896,5.947816861761408,6.243978181214956,7.168651966141499,6.589687387007855,6.942446157301796,6.545318747605281,6.255391725419321,2.9847421368613603,1950,27,8,3,4,2,3,3,0,0,0,0.2857142857142857,1.9999999999999996,1.9499999999999995,0.01525786313863974,3,97
1,0,127,2.038708878396186,1.9101115517846787,2.1681764832778065,0.5,median,qi,4,600223.1058387157,2401.6518421433416,116330.2637852995,230691.30282708415,235763.29689208936,400.79315604276,694.4367187886736,13871.79547916174,69.5651381060072,0,3,6,6,4,2,3,2,1,0,1,6.291940913506346,7.089581314575242,6.312998850078464,6.1014028879518865,6.769509251960837,5.829784526942705,6.347494128379207,6.2245202813025875,5.771542696612223,6.236147512031933,7.1679587228307255,6.494345140064576,6.596502542086653,3.9965433717829857,1945,28,3,6,6,4,2,3,2,1,0,0.2857142857142857,1.9999999999999996,1.9449999999999996,0.00345662821701475,4,97
1,0,127,2.038708878396186,1.9101115517846787,2.1681764832778065,0.5,median,qi,5,548021.243174108,36309.29739111205,158492.65448474564,16463.75060484311,296260.8118896576,25375.673840863343,1340.479111557128,13532.39196155518,246.1838897739723,0,4,11,7,3,3,4,3,2,0,1,6.200953535455104,6.365707421362785,5.745492711178882,6.405654455280572,6.175670684733969,6.997410412314702,8.106091875810437,6.897876443541614,6.666239739725228,6.5388254937762484,5.724045305387328,6.8202471306810315,6.214335774820381,4.969965136611426,1935,28,4,11,7,3,3,4,3,2,0,0.2857142857142857,1.9999999999999996,1.9349999999999996,0.03003486338857364,5,97
1,0,127,2.038708878396186,1.9101115517846787,2.1681764832778065,0.5,median,qi,6,602351.7208716143,20753.053474987144,129702.47033233564,264506.256893154,33544.780874809825,117069.4169282112,16443.55420509267,20065.29624430404,266.89191871969115,0,5,7,11,4,5,3,3,5,0,1,6.2954810129806695,5.885246820921662,6.374495399182707,7.139917656082693,6.142573303097184,6.31798631204161,5.7410260140090426,5.776986668131523,6.2577580474745735,5.901182045291061,7.117521241390813,6.394006152022043,6.601096672863497,5.959063523300047,1929,28,5,7,11,4,5,3,3,5,0,0.2857142857142857,1.9999999999999996,1.9289999999999996,0.0409364766999527,6,97
1,0,127,2.038708878396186,1.9101115517846787,2.1681764832778065,0.5,median,qi,7,781278.7190419649,6607.963706643076,165758.76200727996,532864.102513045,17084.147695922158,4040.810836039835,7138.6492423014715,37484.74299986134,10299.540040871709,0,9,7,9,7,8,2,4,8,0,1,6.5555714450908535,6.799285971305096,6.228279123131444,7.348865661811839,7.00240829630361,6.198007244756912,6.709354757301581,5.498403871189025,5.571973770565373,6.5120782780621065,6.122204680365394,6.551930683803969,6.893832524846441,6.978852324467787,1919,27,9,7,9,7,8,2,4,8,0,0.2857142857142857,1.9999999999999996,1.9189999999999996,0.0211476755322133,7,97
1,1,127,2.154013683236874,1.9659272173290396,2.3724255143533584,0.5,median,qi,8,646196.622336104,4279.70894319307,203846.2729970549,230424.3043657446,157260.09702221528,9463.217516021154,7663.874933506865,8057.655723121798,25201.490835246117,0,13,8,9,7,5,8,5,11,0,1,6.365743310755283,6.734905663319892,7.249386945441606,6.2002894104139,5.842094236224636,6.798354860613852,5.812296074642702,6.7498824198574825,5.987791489432686,7.056885314633178,6.498919406852665,6.605892354310451,6.817610873499436,7.991421790595232,1907,27,13,8,9,7,5,8,5,11,0,0.2857142857142857,1.9999999999999996,1.9069999999999996,0.00857820940476816,8,97
1,1,127,2.154013683236874,1.9659272173290396,2.3724255143533584,0.5,median,qi,9,781035.5911871897,2923.70059007195,39278.026199973014,534878.3566489841,147654.60596942058,1162.8376724175164,21128.4779525308,8673.474616855021,25336.11153693677,0,12,6,12,9,5,6,7,18,0,1,6.555260204445938,6.843150880272685,6.913613942454541,5.412642436799705,7.540928897558014,7.092480683584888,6.7290870288569185,6.147179894069195,6.785834784699319,6.639505286349951,6.66644545187362,6.801652111200623,6.582734675788179,8.983598730924685,1893,32,12,6,12,9,5,6,7,18,0,0.2857142857142857,1.9999999999999996,1.8929999999999996,0.01640126907531502,9,97
1,1,127,2.154013683236874,1.9659272173290396,2.3724255143533584,0.5,median,qi,10,824173.7590983829,2626.718494558228,48468.01040559776,519294.8457145338,180415.8321854435,25347.536251816167,7403.806823914222,15064.554691838272,25421.413826874825,131.04070380642764,11,8,10,10,12,4,8,19,3,1,6.609020864713337,6.456326671135159,7.0641079794609505,7.857851659630419,6.417204811569156,7.556848251812626,6.172388597182315,6.3909674031330495,6.681574180237273,7.020616338850896,6.470566609767173,6.961928193747209,7.288908406189497,9.996302943178806,1881,34,11,8,10,10,12,4,8,19,3,0.2857142857142857,1.9999999999999996,1.8809999999999996,0.00369705682119381,10,97
1,1,127,2.154013683236874,1.9659272173290396,2.3724255143533584,0.5,median,qi,11,695869.0136827187,1024.4089359364557,13884.869424165272,442856.1865977911,96760.96447327368,95538.84428960312,8025.051182820324,5340.746263567856,32311.128521906252,126.81399365475416,12,9,11,5,14,7,4,28,2,1,6.4398009282332644,7.195691512458689,6.631893607146437,6.773334011616011,7.266873579370759,6.138302276430717,6.478452489601726,6.892153443874669,5.218645267692553,6.329353629425043,7.136927448742283,6.74531433021123,6.8966309210967305,10.985476888602053,1867,40,12,9,11,5,14,7,4,28,2,0.2857142857142857,1.9999999999999996,1.8669999999999995,0.01452311139794737,11,97
1,1,127,2.154013683236874,1.9659272173290396,2.3724255143533584,0.5,median,qi,12,659043.8486316416,826.9947877734832,340252.9481117795,120325.9092868407,18111.725604664167,98604.2279783186,24577.528968219944,23277.107807662545,31269.793260704537,1797.6128256777477,12,12,9,7,8,10,9,28,6,1,6.3854295547671445,6.58035117297286,7.226517595026854,6.656093222748995,7.14153590174246,6.189995644405576,6.236995233688834,6.003886422492986,6.675588897492931,5.870733727409789,6.0559735548781415,6.567408070798161,6.86475181819662,11.970885127022784,1848,50,12,12,9,7,8,10,9,28,6,0.2857142857142857,1.9999999999999996,1.8479999999999996,0.02911487297721571,12,97
1,1,127,2.154013683236874,1.9659272173290396,2.3724255143533584,0.5,median,qi,13,874201.4567106835,1135.0342874285327,45043.4898359164,655648.0634722604,23973.3706810588,27911.079929762,62444.08871333645,22744.95608591253,32070.747702263787,3230.6260027444546,11,15,6,13,5,8,9,35,11,1,6.667950333105717,6.357330042834815,6.350082106131228,6.661250571532762,6.709433199898673,6.45983931734062,6.076329212889382,6.497416843286815,6.99547633234909,6.662487487682152,6.998215973362362,6.614396665960104,6.467062872467165,12.996244891154728,1832,54,11,15,6,13,5,8,9,35,11,0.2857142857142857,1.9999999999999996,1.8319999999999996,0.0037551088452723,13,97
1,1,127,2.154013683236874,1.9659272173290396,2.3724255143533584,0.5,median,qi,14,594711.8492875113,3215.508437365334,22934.36380310386,94354.50327335438,346395.08065945964,1975.559905317965,63506.29269716676,27934.48227146527,32699.749001521723,1696.3092387559682,12,13,14,13,5,5,11,39,12,1,6.282716485671276,5.175366542082527,6.051894120490993,6.53777069714774,6.566326943097026,6.094887774261081,6.288362829883226,7.03392875278857,6.130462067041567,5.67022090795089,6.276088635599627,6.2917662527363785,6.065739516874981,13.995732355159808,1813,60,12,13,14,13,5,5,11,39,12,0.2857142857142857,1.9999999999999996,1.8129999999999995,0.00426764484019237,14,97
1,2,127,2.051179569737141,1.8730551824381827,2.25990098154745,0.5,median,qi,15,343334.40181081754,29405.58787790202,21297.140373921346,164589.72195597074,4532.42251789318,6061.931218137773,34108.50872218692,8483.426681993962,73036.4706800213,1819.191782790188,12,12,15,8,13,10,8,45,16,1,5.7333443889632445,6.295809848034798,6.449485508234076,5.6511564730784105,5.221070149196015,5.5500289161120655,6.229144906992928,5.997498245121444,5.379560272654596,4.435288694738259,5.267604239597823,5.801110520932247,6.187094467963202,14.982781147957132,1787,71,12,12,15,8,13,10,8,45,16,0.2857142857142857,1.9999999999999996,1.7869999999999997,0.01721885204286799,15,97
1,2,127,2.051179569737141,1.8730551824381827,2.25990098154745,0.5,median,qi,16,329613.4245018064,29396.994607660232,21702.587883231452,101551.7023998894,68420.82924872675,5401.723219608872,9880.930304920304,16967.269738447565,73840.93497479659,2450.4521245251963,13,6,14,14,12,11,7,49,19,1,5.69256001122587,5.670093206718255,5.367211834570687,5.902907332853126,5.854063262737088,5.544721284875427,6.489543738177739,5.963655688958024,6.6783460184649845,6.277121307221614,6.299904582959061,6.085407403237767,5.670371027256035,15.964877453084965,1765,82,13,6,14,14,12,11,7,49,19,0.2857142857142857,1.9999999999999996,1.7649999999999997,0.03512254691503713,16,97
1,2,127,2.051179569737141,1.8730551824381827,2.25990098154745,0.5,median,qi,17,589611.6837512152,30728.971571635622,302450.20516390837,58018.52181296292,86170.1787226444,17916.24778417169,2298.886968610772,16903.832148032398,69047.32756273772,6077.512016510827,16,15,12,13,16,13,8,51,24,1,6.274103641423968,6.266008509874496,6.170413269622986,6.073980269435147,6.79590987060206,6.995013846523904,5.587748005959384,6.20576696356503,6.229104301100094,5.730649232935254,5.229933458669552,6.251808757388775,6.173204153919577,16.99698998699585,1744,80,16,15,12,13,16,13,8,51,24,0.2857142857142857,1.9999999999999996,1.7439999999999996,0.00301001300415038,17,97
1,2,127,2.051179569737141,1.8730551824381827,2.25990098154745,0.5,median,qi,18,1125267.3508808685,379977.31883840496,321455.02693298983,51734.111851786816,232866.59238661896,49376.595822628726,1932.537812422661,13633.1228560757,67216.36170959324,7075.6826703480865,16,13,14,15,14,13,17,50,28,1,6.920415415974979,7.392333521317629,6.724011451253987,6.235311477201249,6.969954659423578,6.571646270018459,6.795609949453819,6.352048489323613,6.913406790009017,6.007373909651772,6.657339181268669,6.733754011570419,6.896390505642187,17.982114479028517,1712,98,16,13,14,15,14,13,17,50,28,0.2857142857142857,1.9999999999999996,1.7119999999999995,0.01788552097148255,18,97
1,2,127,2.051179569737141,1.8730551824381827,2.25990098154745,0.5,median,qi,19,6743379.121533209,13357.9143666232,421821.4475793719,6095901.12087623,44215.18450236564,39507.56227386027,55783.53339537485,1720.452573195846,59104.81791424249,11967.088051948342,18,13,22,17,12,13,10,63,23,1,8.710955915956134,9.12156651350518,8.55095948168188,9.204875049683574,8.483887461378954,8.516872162995455,9.29066817938391,7.962642338778237,8.149227447401058,9.208596819602418,7.940254632502505,8.765018065134162,8.998290675742155,18.993582601947804,1693,99,18,13,22,17,12,13,10,63,23,0.2857142857142857,1.9999999999999996,1.6929999999999996,0.00641739805219643,19,97
1,2,127,2.051179569737141,1.8730551824381827,2.25990098154745,0.5,median,qi,20,6970927.71847387,39727.54956711379,290021.6222253655,6446379.056137755,34093.58350561619,24580.1045092623,67807.6984047823,1287.2093729370583,49171.93718507627,17858.9575659669,16,11,26,19,15,15,11,63,32,1,8.744143080885685,9.04109374149444,8.604586429397406,9.504015593635458,8.416252154660466,9.070411306971444,8.187031906963886,8.632450259107387,8.072078019197582,8.738212190170316,8.84130361583632,8.796135949318538,9.116510057897829,19.99695382487316,1664,110,16,11,26,19,15,15,11,63,32,0.2857142857142857,1.9999999999999996,1.6639999999999997,0.00304617512684046,20,97
1,2,127,2.051179569737141,1.8730551824381827,2.25990098154745,0.5,median,qi,21,4111123.9676444554,4615.539975062362,505591.5557608172,59206.89575609426,3381438.085056241,65900.27562652594,15301.448699618462,5159.883289097204,49049.88976436226,24860.39371663757,22,18,15,22,16,18,14,69,36,1,8.216091225892294,8.675579911696403,8.463185391526208,8.061720941279487,8.198130014581038,8.778477449159858,6.951840881467099,9.216950839778733,7.45451334036125,7.91627702851649,8.348302500612785,8.38244239206886,8.431341989607606,20.997898440939352,1636,114,22,18,15,22,16,18,14,69,36,0.2857142857142857,1.9999999999999996,1.6359999999999997,0.00210155906064812,21,97
1,3,127,1.502105426073946,1.359977617302289,1.635303083234713,0.5,median,qi,22,4002459.193190524,28081.422500482196,63574.485466845974,489468.508864353,3143168.2802721374,141154.36616426424,27696.99168159606,30080.111909203333,53879.0010874092,25356.02524423293,28,18,18,17,21,14,16,81,40,1,8.189303733830783,8.580371884196317,8.10063849269598,7.562658856026938,8.723884464169181,7.8032483323188195,7.721352454574127,8.300155641937595,7.978319628639697,8.10032974052973,7.62993614947591,8.122554605088846,8.165042756752035,21.99987041203418,1603,120,28,18,18,17,21,14,16,81,40,0.2857142857142857,1.9999999999999996,1.6029999999999995,1.29587965819411e-4,22,97
1,3,127,1.502105426073946,1.359977617302289,1.635303083234713,0.5,median,qi,23,4529682.946117216,35752.7472894773,528141.0815710403,603290.4129853194,3149704.7683922728,35650.828858781926,76298.94927998364,10675.1231618083,63214.065552622305,26954.96902591126,27,26,29,21,13,21,15,91,41,1,8.313046710550251,8.350329202232846,8.060067979493123,8.634167363389164,8.071059245399614,8.059003602481107,7.829426981582468,8.395233165173446,8.993508942590744,8.1000560396491,8.638523188623788,8.373550571625337,8.375439966652676,22.988577899082532,1559,128,27,26,29,21,13,21,15,91,41,0.2857142857142857,1.9999999999999996,1.5589999999999995,0.01142210091746775,23,97
1,3,127,1.502105426073946,1.359977617302289,1.635303083234713,0.5,median,qi,24,3075563.594831597,80407.87782164129,736781.6273012239,157104.22321860967,294534.98265366565,1649426.5782219328,67671.76134173202,4909.4858364114425,68177.06075411665,16549.99768226275,31,34,21,25,30,16,12,104,43,1,7.925882930660603,6.931207082728916,8.597402343245808,7.9035283622136125,7.865377874996881,8.18769322590961,7.9496272268245,8.092194735085608,8.802780353328039,8.424212318888138,7.4094328113696015,8.140713597099626,8.022690662620104,23.991717942600317,1509,141,31,34,21,25,30,16,12,104,43,0.2857142857142857,1.9999999999999996,1.5089999999999997,0.00828205739968268,24,97
1,3,127,1.502105426073946,1.359977617302289,1.635303083234713,0.5,median,qi,25,2827839.2834697315,32526.90221942611,690411.6654388717,1112632.8309143125,354376.36250895786,90513.47491158814,62459.200436128755,395573.1131488339,72232.34832411338,17113.385567498353,29,34,32,29,17,26,15,109,48,1,7.841907679287477,8.151820553234831,7.734617975014043,6.975298475875058,7.194837677377056,8.350784792556462,7.64003928253846,7.649303679741761,8.62609004646387,8.205738033538243,8.171508428996468,7.984345627970585,7.729838142961915,24.99883961590784,1466,156,29,34,32,29,17,26,15,109,48,0.2857142857142857,1.9999999999999996,1.4659999999999995,0.00116038409215946,25,97
1,3,127,1.502105426073946,1.359977617302289,1.635303083234713,0.5,median,qi,26,2812676.1030249377,51130.65491213941,882384.3882031667,1272501.0587526762,116527.66006678542,67717.85315300287,122585.29988673687,18524.277759363304,263931.43573023117,17373.474560837047,36,35,30,30,20,34,20,112,54,1,7.836531143303516,7.808466773539015,7.746752878281822,7.837597073143651,8.083687561310944,7.710948849259527,7.952279207425832,7.1371541300245696,8.48490892827739,6.973215845371762,7.9554458431173725,7.849444180365995,7.798318980763609,25.99874261827135,1432,151,36,35,30,30,20,34,20,112,54,0.2857142857142857,1.9999999999999996,1.4319999999999995,0.00125738172864586,26,97
