variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
gamma,0.2518996702886709,0.24838716712635425,0.050278804333261345,0.04941295095026697,0.17996591938269435,0.3417824224733341,1.001387939601614,902.0434263871394,595.7135817200382
nu,0.14408036586796452,0.14099373070834612,0.028843683582471774,0.029085772958612373,0.10261718700244352,0.19491147047921747,1.0051153509249873,829.8960864537614,547.1008511256528
rho_conc,0.8832576290131287,0.8281853273992765,0.32141162106299204,0.2981027520848901,0.4631459563960455,1.4709450850085006,1.0008211164167071,1368.2066017608474,886.9266288698519
rt_init,1.0316141735760587,1.022887335306386,0.09642728683707211,0.08953773679322308,0.882587264993187,1.1997825672537685,1.0060541223691586,970.5890751075822,733.2732123695332
sigma_rt,0.14971474596866666,0.1487241259769419,0.014841834131431291,0.014824577969655169,0.12635429342394755,0.17530873367438712,1.0026302842420403,815.2138619110208,530.5624905962547
tau,1.1836641416648543,1.173167827650241,0.13261237753479546,0.13601740950977825,0.9850727098965889,1.42054335995272,1.0022897248941225,992.0070920894228,786.034523466532
E_init,13.017968472912743,12.971358607208982,0.675565817256019,0.7181031659508189,11.982316891816364,14.160814501366744,1.0007734095399123,884.9024497310858,640.0435389568731
I_init,21.98741227582082,21.956868561699597,1.1086135673620188,1.0866297988883367,20.198830449692665,23.85815602937258,1.0028941641598994,998.839092870548,767.270966476247
alpha_t_values[0],0.1485671824887485,0.14400123727205602,0.0326158498150737,0.030756566891300907,0.10412791644855252,0.21086469248526826,1.0058451224768377,822.204519863613,738.3558566471725
alpha_t_values[1],0.1603786543900141,0.1547292467237933,0.040190710540765215,0.036037809135137315,0.10375253153952226,0.23600804647308837,1.0019551742104131,758.3960978831433,679.3622682507267
alpha_t_values[2],0.1708951444730428,0.16462237420251213,0.043445685111758885,0.04041697963578264,0.11077746129180736,0.2518000071219906,1.0027448207411565,893.4656904738563,713.0315188111122
alpha_t_values[3],0.17759345174663926,0.1726588563076969,0.04284580934914349,0.041474165367388384,0.11771632178477956,0.25550672425982796,1.0016246846022656,907.5378588566396,867.4387956731625
alpha_t_values[4],0.18179782974043335,0.17684859728209198,0.043055378544061065,0.04046519926338886,0.11849178342352443,0.25733024133884896,1.0026184582246491,1083.1806359399657,820.7365703160606
alpha_t_values[5],0.18542988246196002,0.17998538403180148,0.043880443978295595,0.041023048628725654,0.12413614959358986,0.2659721017565444,1.001702623476433,988.6952892884775,875.5938950429284
alpha_t_values[6],0.18766841210482965,0.18194625604532677,0.04289607644979412,0.04090754817096475,0.12562956989456397,0.26567466904559756,1.0014191686300271,1103.8914282425328,688.3191382399576
alpha_t_values[7],0.1900396880293348,0.18606581914115608,0.04285329070913909,0.040507814362793916,0.13050010675873921,0.2701778040973903,1.0018055059752622,766.5672062967207,711.2583306221188
alpha_t_values[8],0.19386413255485588,0.18877050212375196,0.04305995907077768,0.039259851566337683,0.13322763292637285,0.27425086462341286,1.0032397049131443,905.3139059116537,835.0251719290081
alpha_t_values[9],0.1941064012960491,0.1900703183685752,0.04338736498364316,0.04265471932902758,0.13331905591351262,0.2714216966654432,1.0024096184120952,909.4855046745921,750.7249253383
alpha_t_values[10],0.19045333641788648,0.18580779650948787,0.042271330236234264,0.039715273578368786,0.12656249934572594,0.2687686013723619,1.005010804882354,864.8306917619316,683.6478139001006
alpha_t_values[11],0.18624065983053212,0.18278628553909765,0.04368805668274842,0.04161471279986269,0.12179075465383332,0.26788490554500766,1.0020264342257723,946.326536057072,653.7418850248741
alpha_t_values[12],0.18188475167209842,0.17531510781557105,0.04593253568450011,0.04232129766647591,0.11772241079240245,0.26942301347991177,1.0025928063144107,890.8096405832605,690.2794947451134
alpha_t_values[13],0.17564019507686338,0.16859815294375724,0.04749062989195455,0.04494054238160965,0.11158167939047732,0.26051070096487555,1.0021708121405049,1106.0506382692174,810.6632402514124
alpha_t_values[14],0.17068722241499393,0.16476817034038033,0.04868524473951348,0.047247948196576316,0.1003042022324345,0.26037364887295333,1.0000311908187294,1115.6999969364356,687.0095494563886
alpha_t_values[15],0.17271619134533317,0.1633808327703829,0.05574555756624234,0.051484227233510066,0.0953042361138363,0.278219350147524,1.0036350825112412,1038.9495180258216,646.6425432627739
rt_t_values[0],1.0316141735760587,1.022887335306386,0.09642728683707211,0.08953773679322291,0.882587264993187,1.1997825672537685,1.0060541223691586,970.5890751075822,733.2732123695332
rt_t_values[1],1.1134477586991842,1.1081234072763335,0.16609513849506446,0.15689462373095917,0.8626034270312876,1.3883487037972126,1.0057075355809095,852.3252378170254,583.5892497040139
rt_t_values[2],1.185782677992817,1.1760790982059643,0.17985955322824346,0.181930601992061,0.9163937429022223,1.4988592084531298,0.9994035984243617,1149.211644640877,670.0637790353097
rt_t_values[3],1.2360531861055948,1.223947138206763,0.18819361127329742,0.18280815010837845,0.956167810608223,1.5570940891835163,1.0073128482512628,1037.8601051443077,624.9109543207052
rt_t_values[4],1.2656492224800515,1.2529667803025195,0.18683941425317066,0.1871281775546381,0.9759400283708959,1.5966224411804817,1.0039593780945621,1348.7605309133278,747.2207673133457
