variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
gamma,0.25405914185035156,0.2504151806206669,0.050035682200240295,0.04882155415368422,0.18279446555300077,0.3461270800781114,1.0000810025222664,940.5394289711135,677.2568346684998
nu,0.1408967539572061,0.13807392863510276,0.027322359680107742,0.027794697943668928,0.10087500445123182,0.18963153951793865,1.0031379253869095,818.4006490514863,663.4724696685433
rho_conc,1.6927110048950582,1.5832506064381957,0.6630215259910449,0.5748785045793008,0.8439713667674993,3.007671728201079,1.0010897988723222,1626.874381885195,988.6046004964381
rt_init,0.5576801646877912,0.5530168308712105,0.05536828052838301,0.054297245011577275,0.47581272453627815,0.6528993757524509,0.9989300336558438,839.406193414957,761.5856727735681
sigma_rt,0.15916547515161833,0.15816151596998332,0.015740535772212346,0.015198246959602424,0.13513190645511777,0.18699569153871076,0.9993568252315287,764.6126736668174,512.1199384973754
tau,1.2134987729322082,1.1987476210471297,0.1477264436575687,0.14013398339396788,1.003259731658074,1.4802317588049276,1.0063793952891118,1093.8436201942513,667.552875810176
E_init,13.004966060115528,12.968370561826141,0.6640145901681602,0.6788415930605889,11.915084389967884,14.096499948094138,1.0021655234568518,908.9794878539394,736.129302666258
I_init,22.080791044786046,22.09470356971338,1.123923511508887,1.0829975487874695,20.163021124802516,23.942032382337818,1.000472590539482,892.9511343207847,518.1593851642203
alpha_t_values[0],0.07866858779941288,0.07626321012144763,0.01764554386896283,0.01742767694817773,0.054173142113765664,0.11195059530301762,1.0042042758343366,770.0933535935035,706.0191464486418
alpha_t_values[1],0.10157515939848356,0.09736264968672738,0.026362813109504828,0.025133666413330563,0.06374182915300078,0.1489896987110999,1.0034162393533363,779.450321722163,518.0298216809285
alpha_t_values[2],0.1266175433402927,0.12217076156222406,0.03447804505452995,0.030829321408751106,0.0778317709494825,0.1882982133656821,1.001445676869748,767.6335354318276,716.7032896646328
alpha_t_values[3],0.14843800869385057,0.14346565177723958,0.04099394259460508,0.03830882053241887,0.09146959152749201,0.22156521026074327,0.998984229315496,695.461152100999,575.455449375619
alpha_t_values[4],0.16636650382182339,0.16006552906616328,0.044642623565827544,0.03959733441415956,0.10190378238306194,0.2445594276646548,1.0021060506896609,1002.2790287590801,727.7441513190013
