iteration,chain,log_comp_counts_non_centered[1],log_comp_counts_non_centered[2],log_comp_counts_non_centered[3],log_comp_counts_non_centered[4],log_comp_counts_non_centered[5],log_comp_counts_non_centered[6],log_comp_counts_non_centered[7],log_comp_counts_non_centered[8],log_comp_counts_non_centered[9],log_comp_counts_non_centered[10],log_comp_counts_non_centered[11],log_comp_counts_non_centered[12],log_comp_counts_non_centered[13],log_comp_counts_non_centered[14],log_comp_counts_non_centered[15],log_comp_counts_non_centered[16],log_comp_counts_non_centered[17],log_comp_counts_non_centered[18],log_comp_counts_non_centered[19],log_comp_counts_non_centered[20],log_comp_counts_non_centered[21],log_comp_counts_non_centered[22],log_comp_counts_non_centered[23],log_comp_counts_non_centered[24],log_comp_counts_non_centered[25],log_comp_counts_non_centered[26],log_comp_counts_non_centered[27],log_comp_counts_non_centered[28],log_comp_counts_non_centered[29],log_comp_counts_non_centered[30],log_comp_counts_non_centered[31],log_comp_counts_non_centered[32],log_comp_counts_non_centered[33],log_comp_counts_non_centered[34],log_comp_counts_non_centered[35],log_comp_counts_non_centered[36],log_comp_counts_non_centered[37],log_comp_counts_non_centered[38],log_comp_counts_non_centered[39],log_comp_counts_non_centered[40],log_comp_counts_non_centered[41],log_comp_counts_non_centered[42],log_comp_counts_non_centered[43],log_comp_counts_non_centered[44],log_comp_counts_non_centered[45],log_comp_counts_non_centered[46],log_comp_counts_non_centered[47],log_comp_counts_non_centered[48],log_comp_counts_non_centered[49],log_comp_counts_non_centered[50],log_comp_counts_non_centered[51],log_comp_counts_non_centered[52],log_comp_counts_non_centered[53],log_comp_counts_non_centered[54],log_comp_counts_non_centered[55],log_comp_counts_non_centered[56],log_comp_counts_non_centered[57],log_comp_counts_non_centered[58],log_comp_counts_non_centered[59],log_comp_counts_non_centered[60],log_comp_counts_non_centered[61],log_comp_counts_non_centered[62],log_comp_counts_non_centered[63],log_comp_counts_non_centered[64],log_comp_counts_non_centered[65],log_comp_counts_non_centered[66],log_comp_counts_non_centered[67],log_comp_counts_non_centered[68],log_comp_counts_non_centered[69],log_comp_counts_non_centered[70],log_comp_counts_non_centered[71],log_comp_counts_non_centered[72],log_comp_counts_non_centered[73],log_comp_counts_non_centered[74],log_comp_counts_non_centered[75],log_comp_counts_non_centered[76],log_comp_counts_non_centered[77],log_comp_counts_non_centered[78],log_comp_counts_non_centered[79],log_comp_counts_non_centered[80],log_comp_counts_non_centered[81],log_comp_counts_non_centered[82],log_comp_counts_non_centered[83],log_comp_counts_non_centered[84],rt_params_non_centered[1],rt_params_non_centered[2],rt_params_non_centered[3],rt_params_non_centered[4],rt_params_non_centered[5],rt_params_non_centered[6],rt_params_non_centered[7],rt_params_non_centered[8],rt_params_non_centered[9],rt_params_non_centered[10],rt_params_non_centered[11],rt_params_non_centered[12],rt_params_non_centered[13],rt_params_non_centered[14],rt_params_non_centered[15],gamma_non_centered,nu_non_centered,I_init_non_centered,E_init_non_centered,rho_conc_non_centered,tau_non_centered,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
401,1,-0.6450707667068034,0.616246355420899,-0.7383303290902183,-0.19001200221919895,0.26500826896099394,0.22557319702181386,3.731164818131691,1.3010988809555504,2.3846505004606375,-0.8696989970715655,1.166665840530378,-0.37548052449874786,0.3730356286397962,0.4032290865354205,-0.4671650581552856,-1.094229441914636,1.418637279385459,-0.41049250996648295,-1.98517011845963,1.592841780745859,-1.9057361028819884,1.9902581456619288,-0.34585331400603725,0.1291197649341433,0.15276696178708046,0.5580860555181543,0.3695032587558526,0.03923332467015725,-0.10529895731968149,0.10028366497538116,1.8193747271035163,0.6192063526053159,0.6688639197367601,-0.14127772410317485,1.0206777061813188,0.35496497197193844,-0.057196482028186516,-0.4583426779800873,-0.5800090892112659,0.004701409767387435,0.9569585985829533,0.08006729460512489,0.2820355178161187,-0.053438465691000823,0.8132742991525878,-0.026245990590330864,1.738598634026712,-1.1593573522815186,-0.5587696492279949,0.1770391706631355,0.6826141866067705,-1.3724564706241376,0.1765504105627176,-1.8784437679965387,1.8317576315012913,-0.4523928510116809,1.101694459561657,1.2969032604694122,-0.5662201957960666,1.8718900049122293,1.3871533613923301,-0.265520364939095,-0.09171634244983759,-1.3858378929344006,1.7784535249356388,0.410850884301989,-0.6288034077188646,-0.07066153875211305,-0.360624920389145,0.9364989140348352,0.007891172198815449,0.8144532759119343,-0.8065343428945323,-0.02106683367120031,2.348284710667752,-0.03025588381565176,0.843512292184182,-0.5512221452090454,0.18165812280985966,-1.6787879518566142,1.7135420176533145,0.8423667611650979,1.2202074911197842,0.6903311648901084,-1.2480193879640769,0.944097563765631,0.6269866763808749,-0.5821876215925031,1.1328743134872783,1.0962313010679603,1.0924032202725384,-0.37732989816611273,-0.4720211295159703,0.5697688616056807,-1.0118174377336056,-0.7746070516884433,-1.3813086922784836,-0.7035012636149236,1.040934178340145,-0.15422126699264943,-0.7058783863126027,0.5855405627068173,0.4498050902880978,-0.1529218617357961,0.35616562937644214,-280.7078971495821,63.0,1.0,0.9330735433002102,-280.7078971495821,337.58109990486093,-0.13658200161967216,-0.5268324899315076,6.0,0.0,0.06909118040938485,0.06909118040938485
402,1,-0.21125581800957552,0.09442224351009883,-0.04237634827461019,-0.1751257460805895,0.02964862722180841,-0.093008089855922,3.1118062364036856,-0.4538081544586496,1.4243386969219543,-2.2673215819470367,0.13079312940139382,-0.41592597963190114,0.021268177904397067,0.6898127621336761,0.22565217249073716,0.8957338446253293,1.1437020374664102,0.15383160791908446,-0.9383519482665501,0.691702645323524,-1.6605921480241108,-0.5533448178598412,-0.3148112613440079,-0.25336172804245066,0.03494850593584134,1.3318169087818974,0.777964269115202,-0.15853950099120268,0.26485692871593636,-1.7163347977092493,0.6292684463454964,-0.2234494056094327,-0.659269551918833,-0.8253125674227137,2.139322301346217,0.20504505760265943,-1.1902112753906493,0.339436413725455,0.9550037215300727,0.230399642126895,0.06729644689968102,-1.3849865880333319,0.040908979888493,0.8140093486329344,1.8044329049530763,-0.2336048693959873,1.1224644737098344,-0.47811489772861787,-2.239544236938533,-0.06088011688030967,0.43601615209197164,-0.6923993598569381,0.03771480483876257,-3.0598418663390037,-0.33693416902281836,1.0654340587007107,0.32408379370130513,0.18918036526464044,1.4684143919866146,0.7516266041626698,0.6702067661058303,-0.6979890239849765,-0.9594358079406934,-1.4019055437818173,1.5603842322821433,0.9855190841710012,-1.681536499190144,-1.7504837473898085,0.13407728834212135,2.2510392351121746,0.0192155267982994,0.9587830734815789,-0.5988491900659397,-0.659889832822301,0.2248945441956046,0.2777032631311168,1.729176189968669,0.16779459878853278,0.09030084295266695,-0.36321652027024987,0.6318343365328601,-1.6779115989428801,0.4257573284693357,0.6870519144857602,-1.1705308744297322,0.8539809946048342,0.7992766429695277,-0.2580183402943287,1.1602598831571083,0.7310545525092605,0.10521059179631126,1.1632646265361264,-1.4931078520767105,1.278974372195401,-1.450949718893439,-0.6908557937919405,-1.1767217189113546,-0.8558929013286306,1.8920119852624488,1.0728131336031075,-0.03338313439390955,-0.44121826619007354,-1.5697026379081862,-0.01307165291390966,0.3217004786065931,-283.17291659076494,63.0,1.0,0.9917041140025157,-283.17291659076494,337.1022070893781,0.017554113589369535,-0.049983968788922084,6.0,0.0,0.06909118040938485,0.06909118040938485
403,1,-0.7641455073027543,-0.3389228401152848,-1.3540528890601096,1.0647677357386207,0.6955196777142953,1.2123298894724928,-1.5085544918617428,0.34717923630010633,-1.2114789816382336,1.7149393949475065,-0.1637224637063005,1.3352591707545438,0.5181213859065164,-1.3369184102050535,-0.6520777454448461,0.041701962702095585,-0.1316398933513629,-0.5528416355276009,1.5634837059948765,0.2683333115708559,1.4980650242854798,0.90707473180013,-0.7017573949339841,0.03568047525700395,-1.710712665110775,-0.8404818468670776,-0.5365406857754301,-0.5716862241493317,-0.12645144803330785,0.5508598942052633,-0.9727899983229864,0.6217312800299092,2.133049606362491,1.250095477215316,-1.4308214572570161,-0.6810974749021609,1.4450259157080452,-0.6784781475535894,0.0028536648589199687,0.5729845040216243,-0.20184729788263714,1.6814533318048042,-0.19568068818336293,0.36000860580978256,-1.0737485783749978,-0.027757529421765827,-1.4248494577447721,0.3103427144227187,2.21147049362136,-0.07243469670619758,-1.0145360557345473,-0.40173521276233465,-0.6190771901239571,0.6773679598131255,1.404711543100761,0.10284797840675423,-0.7373849534134059,-0.007038326741991566,-1.1259344647537,-0.7465691533790294,-0.6869708486899205,0.36059431479994114,1.027650302866404,-1.7766995233418288,-1.4907454554113881,1.5399176787101279,-0.7727515529383598,1.3556138853697617,-0.2589671504878994,-2.3833129185547555,0.575265350301452,-0.09114210231322774,0.44621584763377803,0.9884945188889082,-0.5444188943467485,-0.030518620362046084,-2.101261994278084,-0.18037082276443578,-1.2448745143167308,-0.10848960804978443,-0.322964970297771,1.6307328990172403,-0.6103281532341155,-0.7555291691728884,1.956066419411464,2.5942185382126413,-0.34604826676127953,0.6221394861303656,-0.08444096788532406,-0.10243331433726421,0.2967814285457416,-0.43986886711954754,0.8944824121791904,-1.5554562730899213,-0.0891978441594947,0.3232010913135664,0.7002271160276058,1.0467683822030338,-2.0644971460073105,0.6254437118862253,0.807029022597723,0.21108769625667334,0.8777491865338601,0.42248353173747755,0.5187702122194027,-285.072214202379,63.0,1.0,0.9140848639326195,-285.072214202379,335.32435653948875,0.19978126022283504,0.209956333223829,6.0,0.0,0.06909118040938485,0.06909118040938485
404,1,-0.29991551920508747,0.2572832395392346,0.6001479401073888,-0.9532917460246365,-1.0310184450790183,-1.8069637922566957,2.0323071225564977,0.24262833277052206,1.3563352593496216,-1.0875670076152786,-0.29812238319889167,-1.4835954184490199,-0.9854010236297471,0.06315104397770349,0.7831095528300637,-0.12043000221300355,-0.05359572084934491,0.9017555726024279,-1.743008369505456,0.18475138680653183,-2.602303435262331,-0.7570272372554802,0.8968557941475078,0.9242918819150122,1.6008918971068944,1.2855775999533237,-0.18970062862041956,0.07897601090817463,-0.7838619658717201,-0.5518610948395337,1.0828104927730346,1.5949828762265388,-0.09990485455410067,-0.49969438927705073,1.34059154892881,0.24246772578375936,-1.572626040038731,-0.025593987160146735,-0.03929010341424948,-0.6464514292335939,-0.051453038724507676,-1.1134487311052077,-0.40468863808676875,0.05776264104169203,0.9983993373763628,-0.09768699950532633,2.19026290455375,-0.47971670278787315,-1.584019711142102,-0.18046429033040165,0.5480248492412526,0.014884605001801825,1.303622801134564,0.17180907132254553,-1.077575645850476,0.39294074773107607,-0.14500293668722913,0.08561060663932583,1.2202539184006747,0.6876007086653821,-0.5405845352723915,0.043381422035972304,-0.6627530898489722,-0.042769229482114424,-0.16276961014799218,0.20994091438761658,1.425457147863116,-0.850205819998523,-0.3278836350410784,2.43087699009379,-0.938627754571994,-0.4154839272123113,-0.8306098894262525,-0.7428663537190919,-0.39353663843468695,-0.3995402900635412,1.3059609903343212,0.13446708198314494,0.8650896423726607,0.08011199751279242,-0.10298728982341646,-1.5685785762362563,0.45470742637819467,0.4979631848893346,-1.4758222887137347,-1.4791594831004775,1.3702120172587542,0.5293797956220035,0.6089105050353023,0.47590243724816805,1.3667875553459226,0.3833176651241595,-1.617553583986995,1.2460356148460119,-1.1342257369266968,-0.7385801765029436,-0.6184138597251534,-1.332635265994011,2.0830383326740134,0.6447837992933707,-0.32323241790344587,-0.6298154051427612,0.5689772084681327,1.0081705622199093,0.46773218164086194,-277.7392141745929,63.0,1.0,0.9995424422351493,-277.7392141745929,328.08650594380816,-0.07385296334621216,-0.24392727557989247,6.0,0.0,0.06909118040938485,0.06909118040938485
405,1,0.5990075409363468,-0.07982797328395222,-0.38375325236807384,0.5740706714812469,0.5647524701141694,-0.2775989154534604,0.23568035119195174,-0.36716173406206704,-0.931740769759555,0.5653062270793274,-2.115294057194791,0.8089001962525824,-0.20254837045362778,0.2772193235339721,-0.285260673630642,-0.3816644531154762,-0.22841330503522533,1.3263990318502594,-0.48159603325712647,-0.5641685669772369,1.7916954559225462,1.6945636704054514,0.26733826688409185,1.0253256336223666,-0.6541450193762659,-1.333004767887966,-0.9381594117307364,-0.11846460774092285,-1.1308245285045144,-0.10879465192806077,-0.0328963435307047,0.9142472925351502,0.44146538395465496,1.9208978497126017,-1.4264973301945107,-0.449412682933132,0.8614990829887793,1.5777475569464425,-2.408623020190011,-0.4550251081131613,0.7082710339139898,1.0840214311892888,0.1920024236597208,-0.10234741398449118,0.28371324241417484,-1.0061172947718238,-0.053396628231275584,0.1448666529641295,0.9346732999257188,0.15690183924270393,-1.093950565735864,-0.26406919009998053,0.12829561260260436,0.6496671487392124,2.218899421084127,-0.43087315539525967,0.5748489903227119,0.23154834430956156,-1.2493514683164375,-0.4821557454848541,-0.4299142606779551,-0.541725702482762,1.4418984326857973,0.09975965828221846,0.029620911785572898,1.3429623064461402,-1.5156052478160766,1.248882691239484,-2.138985660190348,-2.0713336857091695,0.14632980157589381,-1.292960465166265,0.787712392000717,-1.4601529991948767,-0.4619031766797627,-0.035843609725038625,-1.1755568982369868,-0.23493936774229682,0.09171696900407833,0.005037506807825669,0.025311442138527665,1.3954694795597846,-1.5394364022520184,-0.8980637794887543,1.7592469781382658,-0.13580419387360593,1.5497759044985986,-0.18746144252976907,1.414690859908168,0.09215462818939668,-0.0036018347869675865,-1.557507603944326,0.299078513816197,-2.129489649989301,0.09129063589016936,-0.8017816201609124,1.313007156789914,0.8525910730452205,-1.8678970278515605,-0.02809691809930949,0.3213999773119958,0.9799937830848368,0.8130753423240457,1.0206890813871106,0.46779519286235005,-280.9599569734818,63.0,1.0,0.9937468982133723,-280.9599569734818,325.57403809151225,-0.08681750754982431,-0.16872834761511513,6.0,0.0,0.06909118040938485,0.06909118040938485
406,1,0.4282889740544049,0.13768590787553442,0.7399684340064584,-0.24887071089724588,0.00956903468688805,-0.6351955812755754,-0.4693223782693604,1.1398765707242458,-0.33695063904346295,-0.9449869619250525,-1.4192175508818758,1.3719497191903505,-0.09549933317297134,0.10051450547509355,-0.42130440451599527,-0.8044559569128407,0.42227636083476033,-0.34929150257948677,-0.3050169227877396,-0.4285841115148951,0.23498107891442785,2.507103880782761,-1.1364456783070063,0.8286315624121934,-1.0594528165074293,-0.34247179569693853,1.0845996827081876,-1.2427725544870016,-1.1130827824935985,0.2918935974853192,0.38969269233465964,0.5440719207664066,0.05664930163454026,2.364853553809258,-1.509094337795465,0.8372451283652221,0.9973551232854091,1.7586659434784777,-2.0456389229837275,-0.18144777068906237,-0.6796882233078789,0.7347559874017252,0.419975761949994,0.03414326494152815,0.39640445202640323,-0.6480958152589583,0.7515094491888544,-0.8961941113153233,0.5187840711640195,-0.35620228448353924,-1.042404003860028,-0.42076290617370493,0.6579884285879416,1.1753410969374947,1.8822960743876602,-0.5278435467282977,0.5855207401581728,-0.22483499805445728,-2.2607231406263346,0.06806137222551492,-0.4559391189549423,-0.8781787979911542,0.6191026512781883,1.3575584192894952,0.6246715839155639,0.7284141361264543,-1.2158866600313774,0.7780867898709877,-1.6624065120013256,-0.6931540841553856,-0.44037908520599767,-1.0848971697047305,-0.663638379829283,-1.1511322386845515,-1.1399864147280383,-0.25870554546260977,-1.1787614667608324,-0.7332551814413879,-0.025426649166707956,1.7124155866479718,0.12516999820856542,-1.3838192573639656,-1.8036398735698298,-0.7477426115100017,0.17246845944092318,0.5884395234528736,0.12018717784769219,0.0222133116624132,1.2412898432294759,1.6225298967305564,0.6337363963085693,0.5454274958073234,-0.7353557397896178,-1.1086215020700614,-0.43289457320433605,-0.9498178149041988,0.8499695441622815,0.2756989089590379,-0.31308616807072837,-0.2161277655650458,-0.00876235385851359,1.6717140513219506,0.5245667149105128,0.639588254218397,0.5443218567515157,-275.8378323897385,63.0,1.0,0.8334377866074284,-275.8378323897385,326.1289114997442,0.2602883005387753,0.5306257873788809,6.0,0.0,0.06909118040938485,0.06909118040938485
407,1,-0.4553147499293872,-1.116952310730359,-0.3663096083203291,0.11278584100622817,0.6851348331460764,-0.46666521790605486,0.3707614107897119,-1.1060129559457632,0.7287177344498149,1.654914060615613,1.8431558464201938,-0.9677573008931776,0.4966201636939885,-0.6624140421387503,0.540001327345909,1.3642789308151255,-0.30472100368306926,0.7274091416325288,0.7991949782688768,-0.86288881915228,-0.5864264161234076,-1.5188319420806657,0.19487181689245994,1.0423863865257994,1.0373188661257082,0.6165772941582636,-2.194886603071705,-0.07400864299300851,2.6973401748045824,0.7945711540189627,-0.3721713094712505,0.14557635771969757,-1.6406757116376518,1.0612995198064525,-0.3142853518904293,0.21061616024217714,-0.5015229872409928,0.9456869600173359,3.354612726391643,-0.1152205261287983,0.16118910234804984,-0.22808043029839986,-0.5016293402188718,0.5122862883127705,0.04872125038431316,0.3694325455902476,0.7157405912033036,0.4111589029346022,0.0062728927338452645,-0.2160469727263573,0.045854716684983796,0.8069969809868213,-0.4657299095218081,-0.1317533298674794,-1.5875460301704574,1.4428617679021545,1.0859917284450684,-0.7990487035126832,1.7007247689697416,-0.8095789295230951,0.2830356499535146,0.3465893488967732,0.5470918118945718,0.10568968422478485,-0.00309209893897687,1.6851158222695612,-0.06604040875780023,-1.6054937047365958,0.45602247508454363,1.309284865834344,1.2361693181843183,0.7605025673679091,0.27777107564913484,-0.3587543558328733,2.2342885081589485,-0.3606180491027366,0.3370903677004569,0.6813011257951568,-0.47063677939462545,-1.449490764470984,-1.0250381051668271,1.369274617247635,-1.4876404870271085,0.31859153928187545,0.9085938241292079,-0.21537137244070909,2.0671431155783555,-0.5245657633206829,-0.5305091358238926,-0.1145898415472765,-0.19599824690607856,0.050465217891550326,0.2994705499208383,0.01805793876484759,-0.6390040730975269,1.2774316546304159,-1.1112241803468785,-0.8468659628508397,-0.48198500754317186,-0.1546265798601905,-0.8425464574126816,-1.2902467622901064,2.018131441061394,1.2217994436531883,0.2597505442760359,-281.19315775315846,63.0,1.0,0.9938165955454397,-281.19315775315846,333.5758731059158,-0.12069238497173274,-0.2613645503037674,6.0,0.0,0.06909118040938485,0.06909118040938485
408,1,-0.06381746559437912,1.1254733856344756,0.8821947217505272,0.6927667530904088,1.1725448757528,1.7390403780730876,1.5928703116695186,1.2152966036910917,-0.13985666121351953,-1.8440934166483605,-0.05066682172330332,0.5402330237490365,-0.8114688200026104,0.5789793547210543,-0.2535619431032389,-0.5769050845800341,0.42833770478348887,0.5255804549597977,1.15466153061883,0.5086410062461499,0.7260456005200429,1.6195710978427529,-0.7400578270034405,-1.9531187151923664,-0.2135219103135664,-0.698755385703476,1.9619971187117513,-0.4095199927251547,-1.968585504634314,-0.6600401486237828,0.3707247104062875,0.7669228645453559,0.1634598822251161,0.08234770269318387,-0.6602022607958705,-0.12946122361126342,1.2727316592519307,0.8799578106728845,-1.7692361147561133,-1.8344715794908966,0.10995497118852732,0.20275530477975534,0.21208364783292508,-0.10412361226066212,-0.9978004633849182,0.2698623255345657,-0.34657868832816446,-0.11558525779385695,0.14516044470869546,2.0483047996557024,-0.30160131865765977,0.21842920359271237,-1.8056478309069324,-0.18976490847351002,2.1121312843644566,-0.03860095115689313,-0.04205025043143171,0.9455060593785521,-0.7245702679779924,-0.3595311327144513,-1.9007768213193024,-2.235695479844103,0.8353908930548091,-1.122379937148943,1.7264800075162807,0.6677765857461155,-1.3008169265352785,1.0847817580087857,-0.26167026805575594,-0.41026001301305776,-0.7142260057016305,-0.15282876515237748,-0.9548629029796184,-0.42594302971201115,-2.249427999790063,-1.8632688918525557,-0.8733723065566593,-0.4881901787194734,0.8379907483674843,0.9195974120326962,-0.8613813289361213,-1.2172384126001994,0.1063766951476341,0.3104344779159947,1.4460150044627376,1.1560957836859154,1.6746762413194378,0.07099861292908627,0.7780967864379777,1.25305321082844,-0.5493219490174329,-1.4675447145052136,-0.3288918712390272,-1.3141529524976174,0.38527908813839706,-0.18081189416548057,0.23448231769481176,-1.084460052531463,-0.4483595333384129,-0.4732716778003327,0.8595205823258699,0.5001281250061436,-2.299688026338268,-0.5134541314492245,0.3689538577290004,-281.6763548637665,63.0,1.0,0.9507229432577341,-281.6763548637665,336.4246314601785,-0.13650101002809834,-0.3330263586878459,6.0,0.0,0.06909118040938485,0.06909118040938485
409,1,-0.4029412290444619,-0.7117732217936071,0.3855669476239818,0.3739220936721994,0.45263371193911905,-0.9686484831727178,-1.6400177241558769,0.1854474837290762,0.5536795748919957,2.2635585000311647,-0.36136137567172183,-0.7075274896315816,-0.002408235004606893,0.10096861845056229,1.5382354886708336,0.5386997849976322,-0.20462994383524113,0.19404324084346988,-1.2134466289312429,-1.8106523945882604,0.09557656710908724,-1.2175080071841398,1.2428937351135623,2.4481473113524785,-1.0285580431056112,0.1197281335808413,-0.5363844326167175,-0.23831591346067418,0.9481521624631857,-1.4860940520478445,-1.2025073690514247,-1.3443089480793229,-0.3097678292768093,0.5986035980732808,0.435050417633541,-0.11916066688890783,-0.6170216410862542,-1.3214892349277434,1.1634401535636913,1.381417367186986,-1.2228997438608735,0.14494027735654813,-0.27182618263737385,-0.03698914142647143,0.26556356674079745,-2.229527140914998,0.07670260709694612,0.3475027378705271,0.4704251367993165,-1.988810207485128,-0.7418918806186603,-0.765771942682295,1.1540259819373835,0.14202235696061782,-1.1397966332187413,0.31755755491387033,0.026360974043502055,-1.1338272175034785,-0.21209424034366164,1.0456539978571007,-1.2733438406877464,0.48462744313284933,0.036442914004058524,-1.194536862178276,-0.842655122900348,-1.1469088597577588,-0.9543491959593128,-1.8590314314443146,0.4130411161572952,0.594285852456048,0.687163444579417,0.2179740078951109,0.5742263864168016,-0.5759119179315121,1.9927142747462672,2.5844010436178433,0.7476181506701081,0.06820310817353126,-0.43814063083452753,0.24770299665559392,0.05938046406342122,1.2490479931726217,-1.1113770235177511,-0.5811979796457591,-1.1256328344789013,0.33717499853084487,0.8641108745678912,2.5081587704171464,0.5025462608312458,0.10706870802017818,-0.28140962633010763,-0.5726171670654555,-0.9979886225182159,-0.25623936350819865,-0.6113980310313399,0.36810589902635205,-1.206178510198224,1.2635874176599877,0.5592931623539539,1.3622987425547561,-0.7168379523536799,-1.2683317819391093,1.7208824941600582,0.6540841488860414,0.45165365076898567,-280.62535302901114,63.0,1.0,0.9996361723725464,-280.62535302901114,333.87600542049876,-0.04696261813040792,-0.2415553868613074,6.0,0.0,0.06909118040938485,0.06909118040938485
410,1,-0.2408789498294118,-0.9528408026389192,0.8393000055251744,0.19340580646304562,0.7033694874594644,-0.2969269615481252,-1.1942558627545432,0.25929556654270786,0.33502300571896254,1.779127735042881,-0.6096806371684881,-0.7359968907818969,-1.2888690177027398,-0.14130197664629085,1.6698606937330602,0.12615192096472916,-0.3552748403565075,-0.38646774374736076,-1.7280784274302525,-2.1620394052477994,0.04721129745668541,-2.062594483264047,1.5894987779192873,2.51782091698277,-0.9985048063699239,-0.20581738844949554,-0.41696963441012835,-0.2826276785669215,1.4023148511146113,-1.3430189903479326,-0.342241631339428,-1.026874168533834,-0.5788594826415918,0.6496315984954891,0.6872460956265264,0.7421046885402293,-0.462522735123478,-1.237560977880296,0.1615809290399909,0.8905582678979898,-0.9422612172361127,0.11797623789425316,1.0027094732205142,0.24897610420846475,0.19410635164567847,-2.003849912988737,0.11294113731171859,0.6584702245823294,0.47448517270662804,-1.6108424347973693,-0.03322000724661557,-0.3085889178420431,1.4693598647731159,0.3682151992477673,-0.49362978566481874,1.0221869780128543,0.4096031850711291,-1.5609355481345877,0.12331160961473547,1.0256105631940835,-1.1226329716944499,0.18285663171303432,0.4135210266029362,-0.6281084631357157,-0.68786857709837,-1.2006549251184375,-0.807924309963865,-1.7771570472049694,0.27702683916901966,0.9465137296556373,0.0967754798389017,0.5794797028891562,-0.46990755685294716,-0.31158816276618734,1.6717505649024003,1.3768561599522786,0.8002903159420494,0.11085513152797602,-0.7306691882596709,0.45258224798005087,0.2673854565450853,1.7823963007669459,-1.7685985163568236,-0.676634143535745,-0.8468349179658453,-0.04104296730340276,0.9672952449006132,2.569257904705386,0.5137278423849024,0.06733245814897365,-0.4273325234224502,-0.907381591255922,-1.1758048028827264,0.6437203910548437,-0.8356651421940885,0.7115368051054337,-0.7528468076028398,0.6005484729191256,0.00731663199254573,1.9019704647746682,-1.1088289594279828,-0.2972946772303307,1.8923200173115375,0.6309070545764852,0.4735633151339392,-279.81158517433084,63.0,1.0,0.9979743006201556,-279.81158517433084,327.0911677562897,-0.06562595699443818,-0.15581233697713515,6.0,0.0,0.06909118040938485,0.06909118040938485
