iteration,chain,log_comp_counts_non_centered[1],log_comp_counts_non_centered[2],log_comp_counts_non_centered[3],log_comp_counts_non_centered[4],log_comp_counts_non_centered[5],log_comp_counts_non_centered[6],log_comp_counts_non_centered[7],log_comp_counts_non_centered[8],log_comp_counts_non_centered[9],log_comp_counts_non_centered[10],log_comp_counts_non_centered[11],log_comp_counts_non_centered[12],log_comp_counts_non_centered[13],log_comp_counts_non_centered[14],log_comp_counts_non_centered[15],log_comp_counts_non_centered[16],log_comp_counts_non_centered[17],log_comp_counts_non_centered[18],log_comp_counts_non_centered[19],log_comp_counts_non_centered[20],log_comp_counts_non_centered[21],log_comp_counts_non_centered[22],log_comp_counts_non_centered[23],log_comp_counts_non_centered[24],log_comp_counts_non_centered[25],log_comp_counts_non_centered[26],log_comp_counts_non_centered[27],log_comp_counts_non_centered[28],log_comp_counts_non_centered[29],log_comp_counts_non_centered[30],log_comp_counts_non_centered[31],log_comp_counts_non_centered[32],log_comp_counts_non_centered[33],log_comp_counts_non_centered[34],log_comp_counts_non_centered[35],log_comp_counts_non_centered[36],log_comp_counts_non_centered[37],log_comp_counts_non_centered[38],log_comp_counts_non_centered[39],log_comp_counts_non_centered[40],log_comp_counts_non_centered[41],log_comp_counts_non_centered[42],log_comp_counts_non_centered[43],log_comp_counts_non_centered[44],log_comp_counts_non_centered[45],log_comp_counts_non_centered[46],log_comp_counts_non_centered[47],log_comp_counts_non_centered[48],log_comp_counts_non_centered[49],log_comp_counts_non_centered[50],log_comp_counts_non_centered[51],log_comp_counts_non_centered[52],log_comp_counts_non_centered[53],log_comp_counts_non_centered[54],log_comp_counts_non_centered[55],log_comp_counts_non_centered[56],log_comp_counts_non_centered[57],log_comp_counts_non_centered[58],log_comp_counts_non_centered[59],log_comp_counts_non_centered[60],log_comp_counts_non_centered[61],log_comp_counts_non_centered[62],log_comp_counts_non_centered[63],log_comp_counts_non_centered[64],log_comp_counts_non_centered[65],log_comp_counts_non_centered[66],log_comp_counts_non_centered[67],log_comp_counts_non_centered[68],log_comp_counts_non_centered[69],log_comp_counts_non_centered[70],log_comp_counts_non_centered[71],log_comp_counts_non_centered[72],log_comp_counts_non_centered[73],log_comp_counts_non_centered[74],log_comp_counts_non_centered[75],log_comp_counts_non_centered[76],log_comp_counts_non_centered[77],log_comp_counts_non_centered[78],log_comp_counts_non_centered[79],log_comp_counts_non_centered[80],rt_params_non_centered[1],rt_params_non_centered[2],rt_params_non_centered[3],rt_params_non_centered[4],rt_params_non_centered[5],rt_params_non_centered[6],rt_params_non_centered[7],rt_params_non_centered[8],rt_params_non_centered[9],rt_params_non_centered[10],rt_params_non_centered[11],rt_params_non_centered[12],rt_params_non_centered[13],rt_params_non_centered[14],gamma_non_centered,nu_non_centered,I_init_non_centered,E_init_non_centered,rho_conc_non_centered,tau_non_centered,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
251,1,-0.854454047510318,0.10643404183361771,0.10389664015699629,-0.03962217374890209,-1.1008637954439286,-0.3143359225684352,1.3095612918909296,-2.0006050626122964,2.4814979651324753,-0.17540159363886296,1.0724646560445268,-0.32219642360249146,1.5255272316957664,0.8471344759746573,1.7644177164657477,0.5501633338462211,0.478096462120373,-0.060188272145683966,1.2573620108558403,1.1313879387966905,-1.245101446243208,0.05487678764752435,-0.33672520989971133,-0.7657899672744861,-1.2427199581435806,0.21595470348414875,0.9765843822109183,0.16910774082028524,0.43800928043489407,1.8614495197551002,0.19760204669196602,-0.46078564943417905,2.781684754459946,-0.39223092985187735,-1.2223044471318598,1.3254675465430636,-0.5590727633817265,0.3746017161958479,-1.0064160360632477,1.1683725957294682,0.5933205030647954,-0.48113869669337395,-2.0028265422235005,0.6684324114931343,-0.31570617755803404,-0.8810742920558017,-0.08085576218122546,-2.0863358165782273,0.4141680589137691,-1.8514412506920475,0.9086976337922518,0.6697877465278071,0.2421848438302,0.12433376612947405,-0.8897513772177066,0.7720495891085326,1.473390951676286,-2.1146442285061324,-0.2221691393850019,-1.327331576211896,0.9054698765434582,1.4398942128981034,1.0393161144018086,2.0361944204477016,0.3339094182048925,1.1308144202176487,0.4161590049247438,1.195313514324768,-1.5224460257715569,0.41221604504720677,-0.3685059447701215,1.494390408145439,-0.2528552708743502,1.3356483988276233,0.6740239869135346,0.40969179677548156,-0.3746776391597679,0.7471615280877839,0.8708995274219703,0.49586865746577125,0.3441637032282495,0.7438546784225664,2.216052579099066,1.2755232020559863,-0.7117211958875684,1.1450860094363289,1.3825363172855327,0.5769836994874178,-0.5836199992046587,0.39111646691548047,-0.6914296411928514,-0.5547134816269413,0.6401712737342339,-1.0513609548752092,-0.4904926763149685,1.0638685957226177,-0.9259409722373745,-1.3621517734016326,-0.13513623436588562,0.1345541393437537,-186.00852746619773,31.0,1.0,0.9453389580447099,-186.00852746619773,230.30467198823843,-0.11454849227158093,-0.809546562225421,5.0,0.0,0.10551517183873206,0.10551517183873206
252,1,-1.2128953108120475,0.06057496438367749,0.3800936750585954,-0.8518219912921577,-0.647848080627863,0.5275817333183803,0.14763821272407143,-0.8482083989426802,-1.740039773235666,1.0159386939976076,-0.20303900199566083,-0.5500982938645211,-0.26570459842482097,-0.21239962516144473,0.8566218850236833,-0.22577524123978374,0.2713214098703759,-0.41291746748436836,-1.139355931142672,2.342773653327754,0.3143062921947789,1.0313892564016462,0.7408179707520396,-0.41924523665891544,0.732030990082478,0.5407498691951456,-0.14030757217886927,0.19424639710417202,-0.4040340672337933,-1.5387051434044325,0.6839996729538199,-0.882751307982226,2.4303161464655116,-3.0095217547956965,-0.009201723272433099,1.5515245356204515,-0.33785687860564795,0.40778777233833124,-1.3667993091657746,-0.03033380460406465,0.9552869374871779,-0.06341785695903317,-0.5155525164344464,0.08950056425854777,-0.6962345500085502,-0.0008706013866268125,1.5700007991099372,0.2215637746812973,0.5092597150749997,-0.24427223499629339,2.592449061727941,0.30449620135064415,0.9519958522455596,-1.1258181458953531,0.5032588849079678,0.18615520927051807,1.320191218167932,-0.8634145502296169,-0.37828774313639446,0.9144389871324343,0.6899103957834212,-0.07263909497769587,0.6463224653881989,0.589004899047938,-0.3953583960377371,-0.9583365074896179,-0.23405037646532528,-1.0953341623909119,-0.8312140163077019,-0.9111454397984695,0.44952637760404784,0.9345177414907234,0.13208203130129503,0.22400924210139864,0.1479682273977504,-0.7270000562870349,-1.597847798529422,-0.03509229815955711,1.5656607611812994,0.732537718296692,0.405466079902289,1.7718731229533666,0.2706074330134345,0.5545842295103826,1.9425802046026532,1.6500869739259993,-0.24669710607862738,0.5728830448405506,-0.3657369204776316,-1.8617918251624554,-0.5212626086710449,-0.3566120266880598,-0.44936343307719373,-1.617246112513421,-0.4735637673881061,-0.5949371593385404,-0.33589702370881075,-0.06396030839019384,0.9754564449256717,0.07031254705721478,-179.1038577339727,31.0,1.0,0.8777502438087492,-179.1038577339727,228.76095673923896,-0.13247478171643934,0.8950214352899195,5.0,0.0,0.10551517183873206,0.10551517183873206
253,1,0.6050788790644355,-0.5795016893554773,0.8133251275610182,-1.6527573111290441,0.5796298564345371,1.101240457429544,2.219618523834597,0.4595056900784849,1.131659084905821,-0.9411351931774423,1.349862638238421,0.6628313202039234,-1.4392119076555294,-0.6700236399452086,-0.17116814549286388,1.1816405269175743,1.3115960983192032,-0.17750488428711353,-1.8288099879451758,0.208734076631787,0.5454916068011678,-0.9387689700071455,0.9753242883545536,0.5106625627512862,-1.4110347561160668,1.0273204257157682,-0.4314071152605218,-1.5671339803725066,-0.8131461842640659,1.3645636882563337,-1.1957504239942143,0.891525650173965,-0.19616108562939483,0.1357892967526833,-1.026160238947113,-0.025108827574104264,0.28799875211478626,0.2702882850370906,-0.46936718382372,-1.3730260896944118,1.5381526934883882,0.9623512688467718,-0.8992886327399497,-0.5212016920362045,0.743941310338123,1.1265059320694693,-0.1583243283123364,-0.3471696671830825,-0.552674202156265,0.8713908600804081,-0.49330771902536863,0.14076226821096227,-0.06133092907981323,0.22619170593530688,-0.35350486099976297,1.0532933755282703,0.22298287721478466,-0.12330576185179726,-0.19547250142887024,-0.9008391502264018,1.804461491488887,0.3220914905397146,1.0692012713088777,0.5124254656949273,-1.355967058973431,1.228310469205367,-0.9477044753257365,0.5387754819403758,1.5307893277637754,0.048239456632161296,0.7119068735051335,0.1440214448781224,-0.16505399517974795,1.4458141478983273,-0.06354448880396874,1.0331121177446083,0.7775808039176976,1.5926113004273137,0.09558026795375543,-0.36948868322463796,0.23575787624876082,0.925787517322784,1.3053296055781167,1.4476335723463831,0.37694742905096873,0.3626583764207645,-0.018492334958725536,-0.8701363433519529,1.5071284687951343,0.1165694178814411,0.9764914779278604,1.3743671120032819,0.5352870282605046,-0.2445800332244347,0.07680968406387903,2.074708251900728,-0.299332448565811,0.5197500691316851,0.6451710819546347,-0.018666760440433378,-173.45605385563593,31.0,1.0,0.9827038267462813,-173.45605385563593,218.63731128935257,-0.10933205700402482,-0.13137428501116233,5.0,0.0,0.10551517183873206,0.10551517183873206
254,1,-0.8809338143730742,-1.1394581000951622,-1.3060874261939077,-0.2532409615290401,-1.1075178527178227,-0.5284640623388064,-1.8417109741682212,-0.9367723725513468,1.4815011466671406,-1.3347124427903756,-0.5084729120422204,-1.4748182938013734,0.5330579440547927,-1.469879260205578,0.42115671713095165,1.0665652055754724,0.9847325398595852,0.5144349307729992,1.9152302563407884,0.27617387514865194,0.40575399382215854,1.6215379920974786,1.4388257088719667,-0.558918985753053,0.4066082524476834,-1.5094324929341643,-0.7712153830539953,0.2148298881776342,0.5518617682372144,-0.8782664795244403,-0.6320070587450595,1.291858002897387,2.170148727860658,-0.26762106814552894,-0.5690570149286115,-0.8821224457309674,-0.4041126403257476,1.1874778091676763,0.06895604264786775,1.509519158051886,-1.4363734873950986,1.461253663602795,-0.9689152424881626,0.019244770767274724,0.4046700682209284,0.4066997024424427,-0.3837985085288334,-0.6429591679592221,0.4277716424790861,-0.14846198867428745,1.4326311723253382,-1.167755436523443,0.3608659667074197,0.005350291767496254,-0.11196538675215131,-0.504198423452841,-1.3592758959533855,0.05069911862199804,-0.31072911581032403,-0.46465184895706113,-0.9504047696198875,0.8368133636662477,1.175781297724575,0.7480554696799466,-0.28499925978675894,-2.319002802353898,0.059342568004969745,-1.3287017938298644,-0.5156773364741571,-0.47485671790224193,-0.33426719757285067,0.03957868143482596,-0.17333843325413062,-0.47315091922334607,0.5482595462499025,-0.5695561461212606,-1.1322457251397071,-0.5832031585323638,0.21308649729158652,-0.8464711120330928,1.1639196020389877,1.0626730167572491,1.5820664174174763,0.8655344494700363,1.5590387967266972,0.49045252909651865,0.09111528542975195,1.5291528443253186,-0.715413127533441,0.7673264546683644,-0.6114146900134939,0.347683387208309,-1.097946483696837,0.4248771726458929,-1.266861105646751,1.0906405703561297,1.4221565426612544,-0.49044760921860364,0.6753969036479629,-0.26688138975730186,-176.72457367838072,31.0,1.0,0.971027778839983,-176.72457367838072,217.4509840208861,0.22636244256329974,0.22636244256329974,5.0,0.0,0.10551517183873206,0.10551517183873206
255,1,-1.34325806953895,-0.3269530098145246,-1.9082717009843115,-0.34235274443385355,-2.069163265108245,-0.8302968879057584,-1.4107242519727505,-1.2240438812227223,1.067591915132737,-0.9678290444259294,0.6244818947505744,-1.760074830634003,0.09181509685326751,-0.6027521300051518,0.38173137453626566,2.8228589239320354,0.6592014772097128,0.6275054542567806,2.152225646658318,0.4594665160492839,-0.28924706613242307,0.8136039521708688,1.8760638644902157,0.6228586734118742,-1.047446667625387,-1.0903732397169992,-0.12242119395573337,0.4870149615446199,-0.3648301569850575,-0.6885535264330171,-0.5294543943255434,0.4781137442696565,1.8238434773482914,-0.7825079709833587,-1.327245490135408,-0.4943880251002522,0.6737305239510526,0.3595147696131823,0.030098715013677415,1.2019235250206792,-1.1512345831937445,2.49233249220684,-1.0402843092780862,-0.5730484622127896,0.6799003688729327,0.7291852569185888,-0.6319331361357562,-0.02787844580547648,-0.4154459883072532,0.5259057458848144,0.8997523351964236,-0.605070583430151,0.19670490788455683,-0.5640890142705818,0.5091188639784897,0.21514629044006608,-1.5085716033274061,0.1817599471422099,0.22869133814761666,0.12945848807479687,-0.6035162806551373,0.7513353431998787,1.2214131598520421,-0.6775994873336497,0.25515085580056734,-2.0481258670365055,-1.1500661698690982,-1.410580253231321,-0.7634100639357329,-0.19487891851567835,-0.370240723480296,-0.24189073432324273,-0.5104761738739663,-0.2843474055876623,0.024694183432465253,0.07460878379517187,-1.688767544115946,-1.0797519807143237,0.7822255264511087,-0.7082408901225692,1.469029823233502,1.5023816353430617,0.8690479971350151,0.7486116207313795,1.4124480807464161,0.25861831849203576,-0.0006521266833607008,1.1976233846815727,0.27536178477838597,0.1505537923858533,0.3741289692461954,0.12957713451567343,-0.26851000186715557,0.49911910766219886,-0.650270587153592,-0.12125176196926576,0.7107688651282708,0.2766870239342163,0.7280350412312535,-0.143727592179032,-176.04456118160076,31.0,1.0,0.4710284232069504,-176.04456118160076,225.9131021115627,0.6026893109461469,1.432414198099309,5.0,0.0,0.10551517183873206,0.10551517183873206
256,1,0.8190311003404561,-0.04513421529224522,-0.265100211997168,0.3688428994176324,1.9867675638715299,1.4379062963420464,-0.9828762373490673,-0.5784291307177524,-0.7561387307353153,2.359638953002188,0.6969288081441042,-0.7265973185812937,1.2191424151055394,-1.5681153820815352,1.2046324878298411,-1.1085194154919633,0.0759563828075132,-0.4399409798862405,0.754013880870795,-0.024930766495097168,-3.8035867314753746,1.3855539919983877,-1.144756057255712,-0.44390801821638404,0.9767447191298096,-0.9183978736620715,0.530972608557299,2.332798220320635,0.8393970406783676,0.12560608460340594,0.45250658494504464,-1.2857750748985541,-1.2757921467469684,-0.5939982519174571,-0.6130647775112468,0.5928123279287002,0.5542759946081909,-0.5537880150540608,1.007548001561333,-0.06062168078826152,0.2831934367042802,-0.10095255749467061,1.247323478602532,-0.7878426951953317,-0.3165865174746034,-1.4852033701942515,0.43760215940192126,1.8291271795771777,2.0052541815987612,1.8532950733718927,0.4998021688079308,-0.1770136021352683,1.3647936130163245,1.2006536599267115,1.724476557411718,0.25699682889964726,0.25503032867924025,-0.1109772035475358,-1.8029993255140326,0.6779304655704473,-0.5719688400195452,-0.48431416271574096,0.5268324933544624,-0.189929780543955,0.189475051801565,2.689717841468734,0.9827744710199511,0.09874400033521843,1.496654335079694,1.035188742390708,0.30410459714791566,-0.08022808931196623,1.4465483085743662,0.6468139860331469,0.4963306712304514,2.205992943443424,-0.9002828292338421,-0.4685712260492375,0.4823261921353881,0.5205436604423404,-1.2195014079225983,1.3413396686251287,1.540049310681674,1.6610163085911536,0.24219972203727308,0.06314400188807179,0.46172939370096255,-0.10441650407645596,-1.0521668666589394,-0.5452613943618994,1.0324253807431791,-1.0979730012269078,-0.25392579203221943,-0.0717243743853869,-0.33137892330479357,-0.4146727226848084,0.09023999614076735,0.7587891859523188,0.8866195468612637,0.025444365056605037,-194.26857578201518,31.0,1.0,0.7523614811315926,-194.26857578201518,236.1216019638447,0.49200109451027174,-1.050641987716034,5.0,0.0,0.10551517183873206,0.10551517183873206
257,1,-0.13917785379622596,0.5615781200587102,0.7939443420514743,-0.49885821669095237,-2.4133634303826716,-1.6151479903702286,1.3612560264902578,0.7134087230927786,1.293439628294463,-2.4254539268639768,0.2103017644251283,0.9977756683041871,-0.4438637795802998,1.2898968402185873,-0.8252084234582968,1.457914522632079,0.16492172220758877,1.5060830566447547,-0.7029981221498418,0.1720662426381954,3.4556881983841343,-0.9272386641518559,1.1570665359853047,0.8237408997428,-0.3936771871257589,0.8443943890631509,-0.660459589397085,-1.5465437057373428,-0.42951608582546835,1.1652529630858472,-0.4843004780274045,1.9954798124415758,1.094956922083696,0.5019933234194328,0.1354943551907895,-0.1852797441792433,-0.10319540299969414,1.1117994822424473,-0.6279721814989423,-0.039807638571786236,0.580559508521133,0.7032868405127163,-1.5748584116692848,1.2775364053008627,-0.28522460931207694,1.707525576261587,-0.714107436323405,-1.6387501632438515,-1.482811399305912,-2.1242469296761546,-0.7260646792834905,0.21803936146582556,-0.437492990008821,-1.1507408322288881,-1.343714134975265,-0.03215927203308361,-0.27081400111959897,-0.27086374990004564,2.152688931540017,-0.741098381213004,0.6847198347062211,1.3593863896101337,-0.078322840048204,-0.26502607876658546,-0.33420375342602143,-1.8981512621157428,-0.4827925160051333,0.08052886503010503,-1.3965204549268377,-0.6432806204417661,-0.04057979104430391,-0.6535555068006287,-1.3753983802497256,-0.8940098106193468,-0.39358742020954995,-2.3603773852376997,0.48183111924526867,0.8084922791545405,-0.6050523181413979,-0.30534489192341646,1.5383853574586464,0.5612836865819146,0.9384316918539273,0.6132664586970809,0.7506709871797506,0.7707374324207616,0.22367251334974106,0.11581799320290856,0.7801548067590658,0.3727583946564422,-1.1942475790999316,0.9395479781186312,-0.01061647192347763,-0.3266046840594148,-0.38878093134775626,0.06161860070799796,0.012324092350701275,-0.8846510492629354,0.14483885392521387,0.046226840583618964,-190.00307525085523,31.0,1.0,0.894977716733892,-190.00307525085523,256.5064910719172,-0.00470894978150227,-0.66373118506624,5.0,0.0,0.10551517183873206,0.10551517183873206
258,1,-0.7634798013994043,-0.8945453355472411,-1.2599310232297305,-1.2181499516509287,0.35268713871384477,-1.6474114646728835,-0.6629190623484184,-1.0000685190004346,-0.7000150072654362,-0.06390921916974204,-0.13665924177079616,-0.9852391552298024,0.11252109317155161,0.9041662004435095,1.7426298864292453,-1.6118054977996839,1.7900360116079495,0.6809246574312784,-1.5668549506646487,-0.18740545150079793,0.5196988507165499,-0.14778381325615997,1.5096488634175125,0.5718284515118668,-1.5482766940543318,1.0003903636089069,0.4081117873643911,-0.4636773628349269,-0.6278988502183669,1.3626083789971644,0.10595062656977833,-0.668091276143507,0.6368936908936093,-0.8116864257257872,1.1545322511152791,1.5399525715108076,-0.7956481301666681,0.9565176325488973,-0.8167986731817691,1.3556128224454524,-0.5336658492167552,0.8068863122689554,0.6043875884716404,-0.5096289220443748,-0.08489534799553024,0.6596713097937013,-1.6094767450025504,0.747717448734676,0.8797865617369902,-1.3483669817733273,1.4827669549075928,0.504279209591768,1.2183897740359784,-0.35881099395771465,1.9467304901182205,0.7496121830615586,-0.5476125922600588,2.163620185736529,-0.5595482474914013,2.0859624761796414,-0.950620044016885,1.2230788339158458,-1.2636505546598429,0.021263842343820567,0.8415879682091282,1.499232301975535,-0.33164218627640263,0.5237711060956666,-0.326706608123905,-1.6868498442901858,0.8959314905189908,1.2967162560440997,-0.6997989679450694,1.181763579554971,-1.9236947784634832,-1.6546549990524322,-1.0993741633372345,0.9577776017311278,0.302631016770609,0.3213995463899486,-0.41911358657119335,0.5613924153812871,1.5032730675664474,0.4434645457027439,1.3311311531891274,-0.35944436176597594,0.09366150462641186,0.3310702988747801,-0.5706006623225732,-0.7371602811064145,1.5547735874989332,0.26359970306594066,0.0028845436988839306,1.0784757117838815,-1.7184039670578515,-0.6434536499185305,0.42907393185953413,0.2084798423187622,0.737960222327326,-0.004332019781425028,-182.9928749414548,31.0,1.0,0.9951380709439657,-182.9928749414548,238.90744502769863,-0.339045822138047,-0.6775185086268039,5.0,0.0,0.10551517183873206,0.10551517183873206
259,1,1.0492423909418616,-0.0511077523700772,0.5184625021281348,0.7664446171235187,-0.13709272970515174,0.9166766369577221,0.42057667942396426,0.37559660066829736,0.36455568577844893,-0.1804401475195056,0.9317577811939185,0.9692754981221969,-0.05502565855455867,0.24147304420984209,-2.119198516347439,2.241488095335185,-0.37456243300942926,0.34517581459821245,1.7892246088449044,0.5295672016957662,0.4556466826576522,0.69230623251328,-1.3272422646129225,-1.1876301652727559,1.243179194534523,-0.4651625943325333,-1.3947617594248203,0.5026810958113515,0.30479997615542864,-0.5735222592561022,0.47778449468937895,0.7066135039408494,0.16326125837768568,1.0204578882643172,-1.3564814266062022,-1.429795974661153,0.825246373469518,-0.04254372643463032,0.8821439807328837,-0.5872175281855719,-0.32958689036183764,-0.8890666139036936,-0.9394197549543835,0.5503709653492992,-0.5666635007126368,0.7341716325862517,2.453754541676901,-0.826842923961556,-1.0066979101979814,0.1619837145299576,0.21606599147478878,0.16957803008699346,-0.7012363692321963,0.44683204805066623,-2.869314824618792,0.0770502322548127,0.6609005261679297,-1.70328464677177,1.0888851277329985,-0.8972991350424382,0.696014008518926,-0.615983611341175,1.1320463993746657,-0.27407178574972524,-1.912951706199759,-1.0736142201296346,0.9615531907707701,0.7799346369504114,0.6275183748589758,2.5743542251187357,-1.0809536549953265,-1.1215166988848388,0.47143547771138417,-1.2938765836421167,2.3141690504512438,1.0872184578133275,0.8171121420338356,-0.39067054019542596,-0.48652889653396925,0.20898736492234504,1.341586076501117,1.31971622268728,0.49505353552597375,1.3217302060747338,0.20293736725443257,1.1274667798508728,0.9991314479505221,-0.2637440157575105,0.6489022861608855,0.39945952549647284,-1.1484525669293935,-0.30392862767629475,0.9129412524561561,-1.3158833102921006,1.635181011173635,-0.041891031025166135,-0.4619496180607934,-0.07961261239506157,0.180563443762845,-0.025237427961218056,-184.47382665799145,31.0,1.0,0.9459854927718717,-184.47382665799145,228.36914670622662,-0.42154095112752543,-0.686663633955078,5.0,0.0,0.10551517183873206,0.10551517183873206
260,1,-0.18761239589599818,0.5002673266084572,1.2698210371681289,0.7163933071855397,-0.7366710205365261,0.18285235142452028,0.2807184219210375,1.1264124942984082,-0.17289543239200622,-0.5532556345290488,0.27690951266004193,0.9987173073828185,-0.3744267382360926,0.9107421339908922,-0.8000494066643429,1.666030561181953,-0.9859394954807746,0.542643620584562,1.6058312033423492,1.0966779287467125,0.47270628218973987,0.4097188055123805,-0.6739067369078422,-1.9840177471417901,1.6039217246068973,-0.29996559864264377,-1.2198983066071896,0.6978303825606268,0.3303415198814409,-0.1309129833303822,0.9372841340346264,1.4332913137149583,0.00877810239727475,-0.5910626763933019,-1.7666384669986492,-1.4080179897946723,0.7656064020923665,-0.24481232152713472,0.866343661913378,0.19760927662561506,0.7040613737818368,-0.6015129253595515,-0.8061463568760818,0.38409946557826935,-1.2622252284545121,0.8570512749559694,1.5983702974444969,-0.4065682552070428,-1.196678376243178,0.8176188975777161,-0.3161458993908661,-0.08128386851065189,0.2798006421271681,0.8411848272734668,-1.591811953005356,-0.1986989032689627,0.9651045012485204,-1.244950117834802,-0.019536628587353333,-0.5726426033187089,0.3516698550189704,-0.5593841732620778,2.0534514155521806,-0.46612198847741654,-1.3915295614024032,-0.44859742779416867,0.7114866484502131,0.5980101359651704,-1.066348237480289,0.748605826779191,-0.725684701903946,-1.7948426662029529,0.8722686004305829,-0.30526645857847734,1.7487843025055692,0.3876913018147224,0.5256119188055907,-0.26918773080881014,-0.05209288779721291,0.10095981872118617,0.5087229127653998,2.0495172708865477,1.2313857246691782,1.3836469402288964,-0.06980052289160463,1.0650826850284911,0.5115052827951502,0.2679349280825051,1.4393380754902545,0.34609752104391,-0.5281347063717631,-0.496107958539067,-0.12293297284496835,-1.3310573082257122,0.5186556519298602,0.27566226986379033,-1.453069044369655,0.9707741105831553,-0.34107670056447376,-0.07051785949984096,-174.28282658155203,31.0,1.0,0.838343132200472,-174.28282658155203,220.22439397146488,-0.11015808233577218,0.4934225520705411,5.0,0.0,0.10551517183873206,0.10551517183873206
