iteration,chain,log_comp_counts_non_centered[1],log_comp_counts_non_centered[2],log_comp_counts_non_centered[3],log_comp_counts_non_centered[4],log_comp_counts_non_centered[5],log_comp_counts_non_centered[6],log_comp_counts_non_centered[7],log_comp_counts_non_centered[8],log_comp_counts_non_centered[9],log_comp_counts_non_centered[10],log_comp_counts_non_centered[11],log_comp_counts_non_centered[12],log_comp_counts_non_centered[13],log_comp_counts_non_centered[14],log_comp_counts_non_centered[15],log_comp_counts_non_centered[16],log_comp_counts_non_centered[17],log_comp_counts_non_centered[18],log_comp_counts_non_centered[19],log_comp_counts_non_centered[20],log_comp_counts_non_centered[21],log_comp_counts_non_centered[22],log_comp_counts_non_centered[23],log_comp_counts_non_centered[24],log_comp_counts_non_centered[25],log_comp_counts_non_centered[26],log_comp_counts_non_centered[27],log_comp_counts_non_centered[28],log_comp_counts_non_centered[29],log_comp_counts_non_centered[30],log_comp_counts_non_centered[31],log_comp_counts_non_centered[32],log_comp_counts_non_centered[33],log_comp_counts_non_centered[34],log_comp_counts_non_centered[35],log_comp_counts_non_centered[36],log_comp_counts_non_centered[37],log_comp_counts_non_centered[38],log_comp_counts_non_centered[39],log_comp_counts_non_centered[40],log_comp_counts_non_centered[41],log_comp_counts_non_centered[42],log_comp_counts_non_centered[43],log_comp_counts_non_centered[44],log_comp_counts_non_centered[45],log_comp_counts_non_centered[46],log_comp_counts_non_centered[47],log_comp_counts_non_centered[48],log_comp_counts_non_centered[49],log_comp_counts_non_centered[50],log_comp_counts_non_centered[51],log_comp_counts_non_centered[52],log_comp_counts_non_centered[53],log_comp_counts_non_centered[54],log_comp_counts_non_centered[55],log_comp_counts_non_centered[56],log_comp_counts_non_centered[57],log_comp_counts_non_centered[58],log_comp_counts_non_centered[59],log_comp_counts_non_centered[60],log_comp_counts_non_centered[61],log_comp_counts_non_centered[62],log_comp_counts_non_centered[63],log_comp_counts_non_centered[64],log_comp_counts_non_centered[65],log_comp_counts_non_centered[66],log_comp_counts_non_centered[67],log_comp_counts_non_centered[68],log_comp_counts_non_centered[69],log_comp_counts_non_centered[70],log_comp_counts_non_centered[71],log_comp_counts_non_centered[72],log_comp_counts_non_centered[73],log_comp_counts_non_centered[74],log_comp_counts_non_centered[75],log_comp_counts_non_centered[76],log_comp_counts_non_centered[77],log_comp_counts_non_centered[78],log_comp_counts_non_centered[79],log_comp_counts_non_centered[80],log_comp_counts_non_centered[81],log_comp_counts_non_centered[82],log_comp_counts_non_centered[83],log_comp_counts_non_centered[84],log_comp_counts_non_centered[85],log_comp_counts_non_centered[86],log_comp_counts_non_centered[87],log_comp_counts_non_centered[88],log_comp_counts_non_centered[89],log_comp_counts_non_centered[90],log_comp_counts_non_centered[91],log_comp_counts_non_centered[92],log_comp_counts_non_centered[93],log_comp_counts_non_centered[94],rt_params_non_centered[1],rt_params_non_centered[2],rt_params_non_centered[3],rt_params_non_centered[4],rt_params_non_centered[5],rt_params_non_centered[6],rt_params_non_centered[7],rt_params_non_centered[8],rt_params_non_centered[9],rt_params_non_centered[10],rt_params_non_centered[11],rt_params_non_centered[12],rt_params_non_centered[13],rt_params_non_centered[14],rt_params_non_centered[15],rt_params_non_centered[16],rt_params_non_centered[17],gamma_non_centered,nu_non_centered,I_init_non_centered,E_init_non_centered,rho_conc_non_centered,tau_non_centered,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
401,1,0.15682313845942292,-0.7276691685069822,-1.07885939998393,-1.3348506848243462,-0.6850094573001669,-0.5549401480315157,-1.5305542422828153,0.8155584660677724,-0.538737799900742,-0.5008068109067824,0.2846082325798914,3.055069122362204,-0.40935845551141453,0.04379505789239911,0.31003367656875863,1.3448416340320217,0.5422710812567415,-2.6377219309185636,-0.2680068857736669,-0.5580389384874649,-1.1361657468657518,-1.0543403353821477,2.453264676678058,-1.169748131987759,0.18050876299732593,1.4352521879896118,1.2708824029184984,0.36717026770926414,-0.09934988794943643,1.1521354026663153,-1.7373397351905526,2.4473636199074154,-0.14497627217086648,-0.9429243871104432,-0.36516274282549743,-0.2299637701010119,1.1194341345858725,-1.6328107925706568,-0.9903302073814174,-1.397671043178581,2.08233447771548,0.3632995034642873,1.630209800632459,-0.5507066363678389,-2.681459552343151,0.14504233490044605,-0.3720673899612402,-0.2654146337340812,-1.0263446966855458,1.0760885287839308,1.229686327164792,0.8559154869212138,-1.6770897910107354,0.6807167150561853,0.9566950446983862,0.06315891348314888,1.799135131537054,1.5849120401557946,-0.04212465278858829,-0.4414614992824915,0.0038961988530389693,-0.3571569961752912,0.8322597196555513,-1.5315054712181255,0.822916480827348,-0.7153783024410374,0.6637489754177416,0.48481419149267463,-0.2525667444719074,-1.3980661142576172,-0.09403064895665118,0.5407864919093848,1.5340152108470178,-0.23785001995196864,1.4020560851334085,1.2634198829430108,-1.3848338553349948,0.1479636435925213,-0.4062070084845934,-0.8631068839611603,0.5705411777740776,-1.3684534797018657,-0.19161525909054483,-0.761707585190103,-0.2877495908888889,-0.2291117942101445,-0.2230454320006693,-2.8659900476758544,-0.4940501117891876,-0.7978466177235668,0.19036311197086692,-0.4801211591308747,0.15878624104850902,-0.4404603609890487,0.40667163484733504,1.5191947196059137,0.9905694721872473,0.11544805581092614,0.6260400912494212,-0.7563388326491581,0.38211282610239944,0.019332355208039685,1.0575120475122182,0.12386728667079568,0.033591270901632,0.06455208800425728,0.6765031016293976,-0.11886153939506887,-1.5649525803401783,0.6458270326372512,-0.26822127782207716,-0.47472516906391976,0.7480807874446519,0.703319499840436,-0.5338435575906552,1.601073820840344,0.08317493420665206,-285.2285044841089,127.0,1.0,0.9577139624598275,-285.2285044841089,344.8663007376808,0.027748415913833924,0.11302713991091196,7.0,0.0,0.035844568859963954,0.035844568859963954
402,1,-1.2306011427243566,-1.1894491381648715,-1.6310245033585011,-1.640191161119964,1.1564378535325048,0.7741911377200233,0.14533436345608183,-1.7396085491444708,0.17330957866700797,0.9988051504025586,0.1794337324890619,1.8157700392475333,-0.7470260324922022,-0.12434842606721164,0.9533444154614769,0.07958541992153487,0.22351347851860778,-1.3935855850828816,-0.8015159329720601,-1.687915066906975,0.03728639258613412,-0.8834763068218644,1.6509394583762962,-0.5163365835180759,0.17655640409226456,0.2947733911336738,0.06447301191755739,-0.7750596766200616,0.4113869093577967,1.5602115695987875,0.21062823547346574,0.3584301076869735,1.5736661154006037,-1.4293436477224,0.3393910534792469,-0.7113443586347704,1.0805813756190497,-1.275008530135238,-1.334118501420986,-1.347722468739459,1.2583967309562438,0.0608148625401888,0.13624794817092348,-0.3691006115570769,-0.5122714389063013,1.000729392527543,-0.9079338064262602,0.08489479495335071,-0.19540550469905754,-0.3095079013444049,0.6482970667814528,0.8426217171661295,-0.847966516983801,-0.4538076753837789,-0.05085487060544192,0.4745128656087562,0.190476411491637,2.141479760016683,-1.1271091386764607,-0.24859743193294015,-0.08444505719845397,-0.21696049527750833,0.8510215395778535,0.9862775511888946,0.7323765673182637,0.31166540622630784,1.9497570562162243,-1.0218559589600358,0.8401676690991797,-0.1365820192993986,0.1439148371188662,-1.4317854823586862,0.53984781448025,-0.012709343503080582,-0.8861321244878899,1.1486432129796311,-0.624863693733264,0.6420663808008376,-0.21515941817090173,0.20348243408278327,2.819376380724242,-1.1704767220917167,-0.26565399406414414,1.102448540931505,0.942807416435419,-1.9653612085660976,-0.6941803204997046,-1.3656288040992102,-1.4168551397988016,0.8491583506759857,-0.540678809441486,-0.19789364933729264,0.6485729983082538,-0.3364119657986086,0.25316653109430093,0.27170666685529793,2.4592326977749766,1.517087820302609,1.4463155894821218,1.0813512733613833,-0.24484455527593374,-0.3361616894915839,-1.2663486365650047,-1.054455899746438,-0.3336237687981805,1.1217274217066502,-1.0080216517228733,-0.26677622316454247,-0.7341599864775158,-0.32729498227452614,-0.5818150071521724,-0.2645332286751207,1.0517333274818221,-1.2590827699496148,-1.0933174396872618,1.528251937868356,-0.03466249901393841,-282.20342645080046,127.0,1.0,0.9734989854751023,-282.20342645080046,343.6600817332549,0.009330461818478852,0.09716860844747544,7.0,0.0,0.035844568859963954,0.035844568859963954
403,1,1.1740417611777312,0.5280887312074523,-0.6064162960089912,-1.0194053795325144,0.3110724590473465,-1.973407811883234,0.45518712665355404,0.14816114159747856,1.0388111505968898,0.08944852300491872,0.6653948281394696,0.3966186023529024,-0.16101600817883138,1.2934592877811153,-0.40046569143382865,-1.1868956512112605,-0.6788929972752442,-0.021636003867513985,0.06016240081862887,1.2534634680359193,-0.9123927616604237,0.6970058154226606,-0.7508474024460002,0.2762497908111604,-1.7779254717674358,-0.18880368223428726,0.1773872243992504,1.418670658738186,-0.1655126733147526,-0.9849524756239715,0.45242817690609965,1.998486069234458,-1.3283108024961527,1.4354493661840906,-0.7155472993886722,1.0662423924836237,-1.5099819035333575,1.1153155190128805,1.2945450262331428,-0.13650254027217107,-0.7621673889924884,0.004187915564314342,-0.1382547329553188,-0.662122634493645,-0.2614695263682406,-0.415889140175809,0.843494648946002,-0.10751263330970745,0.00366286525152984,0.24016327272051907,0.5627233110808102,0.828778777336238,0.31086020662420005,1.2238049908172552,-0.8030001636689365,1.2064406790542535,1.0297599853945332,-0.020832496586556254,-0.3419944949106069,-1.1205114224561494,0.264122416900129,1.1979410646300226,-0.18113022641251247,-0.5954431049128618,0.6540550625493587,-0.2333581750455041,-0.3917549990044716,0.9738500410388065,0.1761583250278687,-0.10802867886796869,0.17051690456047575,1.7970175333560052,-0.8589683007375734,1.3477479486306252,0.16640244955225564,-0.4387811952939659,-0.5227014142694744,-0.2528272827799046,-0.6116921565983815,-0.1290557151776713,-2.550496666453547,-0.19232676292998954,-0.30313388246621514,-0.7768758485723257,-2.5935898222942857,0.27783332848665576,-0.15727360240962063,0.19722575770853,1.929733032339591,-0.3717826554219743,0.47599538366414557,-0.2877196994324961,1.3194934275302523,-0.11675650355318343,0.2745401570326107,-0.004614408377727971,-0.0892496326427355,0.2676543479269163,0.1983764966383274,0.8277488892442977,1.4648707375965002,-0.12116446578191997,0.5318764032213361,0.6055974742080651,0.7514045793044477,-1.0488781662496582,0.6168441254130171,-0.5266052042617199,-0.12431018464757343,-0.2108330402495167,-0.3975709928367578,-1.3137853086597722,1.2880252714950136,0.9418064253568579,-0.09576914777017481,2.1028622662844163,-0.0945852130715924,-276.5470288965565,127.0,1.0,0.9432133379993234,-276.5470288965565,340.8677411576392,0.03832583629792907,0.14997294086145985,7.0,0.0,0.035844568859963954,0.035844568859963954
404,1,0.041238664514351264,0.821421277656465,0.35704772210123714,-1.679028491566361,-0.17940887183980156,-1.8756942244444905,-1.3710150052059755,-1.5936709097312645,1.636071645186905,-1.37232719244287,-1.725654409231251,0.8220725569413565,-0.019959230778736077,0.8535948458493661,-0.811857905103496,1.2102483391149825,0.1089063234301417,-2.340439745500599,0.3934985135417548,-1.0466506830628204,-0.358854018788764,0.17242642190117058,-0.11763264911925832,-0.6094362620570648,-1.6689895638758943,0.7442503477472213,-0.7332411638709563,0.5185002748861176,2.008046049357272,0.8367113102185567,-0.625047687564625,1.7113332386948115,-0.08693498309799064,-0.17588461863923027,0.5618773932057132,-0.4923126341489868,0.27907507535190584,-1.4882330674174735,1.1443139190642229,-1.5368406745631926,0.6437120542069762,-1.3359460195417276,1.3156280614510079,-0.5579081245408299,-0.8393232025117783,0.3211726694841386,-0.15801869443961777,1.4351619792838404,0.5055773337989065,0.4710374260716629,2.8001018181784953,0.9079016832857334,0.49307288505528285,-0.6987108336209902,0.42076819364334267,2.02395497414365,-0.35738054775514533,-0.13707241128981978,0.5069536829126844,-0.061914527989544596,-0.23998361921718722,-0.3394573096708964,0.861592784368682,0.14851598652515333,-0.353950952495224,-0.2691098469339231,0.39783086029449416,1.1280783855202363,1.160190438805021,-0.7180919347587232,-0.8383334246473975,-0.6772861467369825,0.3224988901014185,1.5325049065968834,-1.0291728772477928,0.3782745643966882,0.035766742423840106,0.6726185901917093,-0.3746267837838476,-0.8348133081685398,-0.6312234769578047,1.339560089716613,0.9320635374104115,0.5220020001396567,-0.04696854094993996,-2.215684670777002,-0.09456988911172115,-2.75412231198238,0.26412693214477256,0.5149634221620603,0.3851226711514895,-0.1375769976027366,-1.445806210824775,-0.31933388474656677,0.18558419486537686,-0.6573879869603192,0.9383731131681119,2.0679535758329495,0.3867838118046418,0.014937324729291043,-1.158568301674047,0.4966926791622492,0.9234590805093389,1.0745036482133123,0.09022739196834496,-1.3749738873328792,-0.9150440648844307,-1.2215077912057275,-0.4703748116075863,-0.5554126179822525,0.2947447600710432,-0.999383618429281,0.7530267114043144,0.43444291139793884,-0.17102356790867257,2.049681947319482,0.14370854784744927,-279.973467231394,127.0,1.0,0.9917137495724162,-279.973467231394,327.460703328342,0.0024653583993767825,-0.04863219896873261,7.0,0.0,0.035844568859963954,0.035844568859963954
405,1,-0.6286477126423804,-0.5396635816914471,-0.35204076483420205,-0.743197500471024,0.44523325612419407,0.3854408583043029,1.3525546461909954,1.6038063912303455,-1.2547398402197432,1.9250796400591976,2.1067999489617604,0.8571612531939645,-0.32675204238000866,0.019372548109195135,-0.6700908304088558,-1.3950727825252265,-0.540015091303934,0.5154120218262496,-0.3421998783559772,-0.4176938946891923,0.5709750508021473,-0.47111610826349865,1.782665683274764,0.1952362577598663,2.224422051294562,-0.677016863548272,1.3964586615809405,-0.4439496486973036,0.4770017641779055,1.233585716443146,0.3783820428835505,0.8996429577162686,-0.4031799272689848,-0.34254857817073064,-0.6833120803788979,1.1236417588787109,-0.275321194284819,0.7106862329425978,-0.6674717835005708,1.2338471489407221,-0.11237500763152962,0.21515523091844907,-0.8940575152907361,0.06645169717329076,1.507801708582167,1.2737981089781274,0.6261131963166778,-1.7178187393907844,0.3349401477249891,-0.0543945524438159,-1.661279780959083,0.8156311598221878,-0.7526473618577957,1.5662259103998022,-1.5751793988983431,1.08277892219379,-0.8764075931119111,1.8388318337358118,-0.3466231647684898,0.5217647886762455,-0.20423248831009028,0.31906007066598047,-0.8998148217180173,0.36455594555142734,0.5723672624473983,0.5651807049950477,-0.9213845934944458,-1.0659723203586127,-1.1958453314509125,0.46371916273401853,1.2765885231717253,0.25172324956314535,-0.8390762425025834,-1.2063978210089839,0.8582795495684125,0.8960470434288141,-0.7306712457590814,0.15214847047073812,0.10372964211652773,-0.4815076566005049,0.05791117161667708,-0.31185393200069433,-1.5829195101821085,0.9588400015783977,-0.7637964080208253,1.266641099646526,-0.1709636344667196,1.0354900042394555,-0.3602615584779907,-0.39559014042222107,-0.34761860252161453,-0.7062700916428831,0.2589261961547747,0.05977167679285816,0.2094427496184075,1.1192708910453266,0.2529486872432084,-0.3698587582902253,-0.24773846462915577,1.3373639405793132,2.4832960978430525,0.08086144742658845,-0.6958834933433123,0.17352099825221814,0.2862918110133335,0.9432073383891706,-0.6079164637675788,-0.45440395841346953,-0.7350953792969243,-0.5166983277738387,-0.3831430000887942,1.679615614920377,2.347004384853111,-0.4482101808396812,0.16747040499631233,1.387838529915757,0.2819659547963877,-282.0643978998667,127.0,1.0,0.9954169688694352,-282.0643978998667,352.4641566071451,-0.033292268266791325,-0.10199140055698308,7.0,0.0,0.035844568859963954,0.035844568859963954
406,1,-0.17268501887383364,0.059617768245349284,-0.11868517047652681,-1.133027526494134,0.5815229626417572,-1.4721770517920219,-0.7467350480373897,-1.5716839782873948,1.418927707635613,-0.8638771361746572,-0.7210051591238713,2.134466266129745,-0.22441635395417334,1.7813179483974904,0.2799677942742691,1.6109063716070913,0.6981512489457405,-1.099807813915267,0.31919849528957345,-0.4425942029241768,-0.49608646265077416,-1.6280073554844023,-1.062796750442938,-0.9897905119046301,-2.0423429307972185,0.37442277539064933,-0.4135807623225565,1.8821832164354464,1.4619364058666733,0.12908669129588285,-0.17341662009590267,0.6217993077238488,0.19786004343873978,-0.48985697013106455,-1.2459812891701103,-1.1452974217213812,0.7692324281653315,-1.2306403968397317,1.4280315542590736,-1.3818848980375946,0.46609975594860037,-0.77980696063599,1.6033257149856233,-0.7549352256173695,-1.0598169666680648,-0.5561483547820297,0.8648756409497684,1.863249867200034,0.8259458650098942,-0.09957967717443793,2.762314826642753,-0.6602871264481118,0.9941207806142167,-0.9789643514500616,1.279373443957275,-0.3478639676804152,0.500935303479391,-1.8724726929622957,0.8377710656495221,-0.7146711536907625,-1.2814189366720288,1.258908005074276,0.9529251110246794,-0.14166351484200868,-0.5557574899463188,-0.7326314429692921,0.6959326493996348,0.48829333635792893,1.6713356174952503,-1.227263924453593,-0.2677924481599016,1.1018596707427506,0.8765644417325061,1.5853201087904245,-1.361416153892386,1.3271307062560789,0.14090997572524314,0.4932418756961042,-0.4898452509303117,-0.11167250629889666,-1.262564774826944,1.6372308291698359,0.4686397054676055,-0.25481591672662746,0.30469015036877223,-2.3921568015450223,0.4718866970938804,-3.2440893210037123,0.2884082865999638,-0.04006765583362537,-0.19132447476578268,0.17449564919849417,0.2945078333907089,-0.6529706797137942,1.2650310867359527,-0.4992290208363465,1.3796624093731857,2.024068059445005,1.5239839863492521,0.6026613481652298,-0.5460632410877698,0.5057039909897058,1.1632463496519225,0.7713684628483266,-1.2764889226347647,-2.378962808076406,-0.662500998769767,-0.7275011725700841,-0.25314334675988753,-1.113596069083568,0.8414473195548887,-1.3899555370247878,-0.9226688970938687,-0.48157262357495767,-0.9165580631150131,1.141135298599314,0.018687148637681963,-291.767519980051,127.0,1.0,0.9959110730804469,-291.767519980051,341.340211968282,-0.0003799107184931927,0.01521739608426742,7.0,0.0,0.035844568859963954,0.035844568859963954
407,1,-1.403079531573019,-0.9092959289364757,-0.5030249809950126,-0.9741089005968937,0.8297622110206766,-1.9132614963994776,2.5373785782576763,0.7502189355390435,-1.1618484581826225,-0.4868550174378479,1.2431965472133109,1.1517541470525279,1.2523782684296842,1.4886820052178875,0.0073207061106591274,0.09779515969702539,-1.407685850483312,-0.12153012759509743,1.400310682866985,-0.18817153785533697,1.7955707931940013,-0.41953767177840773,1.7288552915086859,-0.2951838121366794,2.9220103304407807,-0.8765144694994824,0.9704708649726544,0.25883384793478315,0.2561990655972019,1.0748995279446036,0.4760595065986509,1.3468536473918593,1.4386485206841242,-0.8658260551675837,-0.4931028259954173,1.5355339819230986,-1.1779788284208916,-1.1802440998862427,0.00753086871483051,-0.1744840324641384,-1.1444507031357296,-0.2777858272380858,-1.0824544836639045,1.2998849116396998,1.774538688155061,0.11743674484700102,-0.19442755057770966,-1.4255220175427652,-0.38540574740211286,1.050125770525346,-1.4402372299525807,2.1835732584981904,-1.1010678836727714,1.5308279176672919,-2.6843496687023443,0.7665575509437554,0.4445697923609687,1.401472756999536,0.12610657990303756,0.29527841960654544,1.0186294187693898,0.4032531426649949,0.4534161072290734,-0.6415190764184819,0.5421703969352738,1.7261837224335352,-0.4461816117612756,0.6507428970354202,-1.065248504032339,0.17878038724188722,2.147848287807502,-1.1323288458649723,-0.9014378771601144,-0.9528037510086693,-2.4067603999411724,-0.3385644086389525,1.404869184039195,-1.429626505654469,-1.3153821300429742,-0.4131384810660183,1.2088895558200399,-0.6493215684308199,-0.5610603246059453,0.4071061615947685,-1.1822283088267591,0.34825274499311526,-0.5091882230374036,0.946947553749219,0.18572238357837884,-1.0427878390203615,-0.5544870098320425,0.4673572090566449,0.669700021588183,-1.2613441469416948,-1.1355252887644356,1.2655004399742038,-0.22091441724448338,-0.8035269602001186,-0.4731694287020342,0.4759216505844433,0.9522615443935128,1.1732504085240232,-0.20959880670310777,0.5426991114082425,0.5149828899925241,0.02053274074408866,-0.008770563193207598,0.835360178377974,-0.21066200111670041,-1.018207683165402,-0.27677999332367903,2.224165054466626,2.726517125770533,-0.7607643951579894,0.6125999223657097,2.07227786410687,-0.010005859457520881,-296.5972380288506,127.0,1.0,0.9920812279794173,-296.5972380288506,356.75612305120313,0.010864583883460455,0.01714932670381586,7.0,0.0,0.035844568859963954,0.035844568859963954
408,1,1.0600939890496441,-0.399241748860018,-0.2000387884929049,-1.2229536689097913,0.42468299421752337,-1.169420661478779,-1.0032789243626252,0.09425868121304753,2.346448145893707,0.973248436597214,-1.4364149584044281,-0.23448800086129082,-0.9169046716336604,0.32555784253526326,-1.7655847318282973,0.4053313260401551,-0.5084388182641707,-0.033446332721222216,0.3168360185399592,-0.8300771878467067,-0.3010666894368538,-1.2031659766273177,-0.22964360932864955,-0.9879454052795238,-1.0635182951513036,1.4228075438187084,-2.2148588802966147,-0.6379684259949612,2.3964841905238483,1.7512508969887721,0.5435795130968843,1.2737969710647532,0.47514101755038674,-0.3348816861086877,0.6051210194106839,-1.4442531482422307,0.7204508367166457,-0.9405256176359017,-0.25134951374561587,0.17403119508363216,0.3409224247385126,0.1147254796203501,1.0103138594540941,-1.8434129659082066,0.6114307730246662,2.224121882406357,-0.47612626468498154,1.2743211028297707,0.6555600055159504,-1.1503167310823916,1.6620162488013555,1.1868786986409734,1.3998317969135585,0.7638889213974157,2.956784132930968,0.20529835177426464,0.6040543153496665,-0.22877523145154255,0.6786041840952128,-0.012138362170206047,-0.11314130726837575,-1.231629583945432,-0.09813510828866576,1.4001199358412648,-0.8151711605121721,-0.27689317618644427,0.25931315595342935,0.7660493868289817,0.8071071483655278,0.013845455878847874,0.2311431918867293,0.6451093898557321,0.7727239243627599,0.702008427742192,0.2524361571118222,-0.3594892414814897,-1.2062413615304208,1.767013614334523,1.0248921627955472,-0.6108622788525392,-2.151538513532022,0.7543868518437691,-0.9553494369518282,-0.6959886943336452,0.24931041781771668,-0.14981142046066007,-0.8727353663116912,-3.288189099192385,-0.3224911963530235,-0.6109028461166928,0.4451704252469369,-1.8319915811870728,-0.15498593495627652,0.13865089554409019,-0.2742769116762388,-0.8141902247256834,-0.5438550994771237,0.8530982566319871,2.9160867438136546,0.4062628247727165,-0.921315265740775,-0.32164693220119367,-0.6454312980824873,-0.21268879515281078,-0.5784495725386105,-0.10321124740677265,-0.8174986692467117,0.46791768640212494,0.2329437018178126,1.0718717906611785,-0.9962426070497256,-1.2178112454211194,-2.44490636965729,-0.2385225405973187,-0.9973533217447949,1.5695888854936533,0.24922362877155133,-296.59303154717855,127.0,1.0,0.9765429927131819,-296.59303154717855,362.0465722719076,0.028122918387282425,0.05882251308383957,7.0,0.0,0.035844568859963954,0.035844568859963954
409,1,-1.8335486891449848,0.5898965546774216,-0.05139121738988103,-0.40670566128045726,-0.11650248372068035,-0.2894438072217884,0.26686208004783063,-0.14634621117538998,-2.0135027680550674,-0.8686430760052477,1.8122563367036753,3.3439748225934176,1.02213530699812,0.4205816103819707,1.3406201582951152,-0.3838490761198344,0.0184350900562899,-0.8105222542306234,-0.17093649083819698,1.0957516106925878,0.42891165366984463,1.0762709446047722,1.3642475786560162,0.5872488379436716,1.6931402275660945,-1.497554725472978,2.6017764427922443,0.7419238894803486,-0.7968447106185368,0.0719887134943294,0.21936452304168105,1.1639934045485827,-0.3131210008190082,0.051874480927972005,-0.4740371863537389,1.298542288548705,0.27228167606953085,0.34208618909120847,0.2665976250024092,0.006131924749562229,-0.029259468277923084,-0.007259469518724693,-0.66212038703023,1.9357174268391513,0.3603254985529682,-0.6769084513814694,0.8514966633505311,-1.134835960692008,0.6237529044730871,1.421841294507397,-0.15441264102980537,0.15826744422053954,1.272310009189197,-0.1257073529516277,-1.3430710804848869,-0.05236637496253745,1.2604588707808326,0.3478723415099939,0.335325433501532,0.4032048510714985,-0.21299912009241873,1.4540196263177214,-0.038921474736353795,-0.7058814397606954,-0.39552599459640553,0.8354397219360333,-1.1072642421844563,-0.356784575568184,-0.7608396320008926,-0.05811188080437793,-0.7001153129041782,-0.5203571665617951,-1.2623091457318778,-0.4001594865151122,-0.4495071948485643,1.8074013756886382,0.7075174010740003,-1.3328361276678127,-1.7269309245354278,0.1910044742359972,1.4394750806518344,0.8625092300526828,-0.5044161315399461,1.666192821754188,-0.9415429649111351,-0.7314005958239104,0.5000908483334693,1.3070550400527943,0.16903186879742754,0.4479785130538202,-0.47478651238534697,1.4714956242343005,0.3490242329357316,0.8727653890960646,0.6204665826602557,1.4427281472967173,1.7856704447536529,-0.46115360667192457,-1.8128856789600887,0.9184590613989039,2.3396110734497277,0.8296933129726146,0.7506051724748647,0.25633001491431073,0.2996501940687313,-0.9268313949639789,-0.6762431142892433,-2.144635943717108,-1.2571326338336795,-1.9479887897505836,1.0870423834136007,1.351491786555877,3.699041550395201,0.13432772400162346,0.8408675755083144,0.40569994316349106,0.24481062999630515,-298.2010075164535,127.0,1.0,0.9889640122871453,-298.2010075164535,354.7479381955423,-0.2639583364458531,-0.4366080140435997,7.0,0.0,0.035844568859963954,0.035844568859963954
410,1,1.8223171852698836,-0.1559234682886791,0.4554197684123983,-1.6442838176473593,0.27294746414104426,-0.5810837374196105,-0.5566673653869465,0.22027547366272077,2.292177642316252,1.273074832924994,-0.898916137626995,0.28162923513279126,-1.3999039787502878,0.12372785851313907,-1.5692500521805435,0.6356444680779748,-0.10068575862951584,0.16581685776359645,0.7325982547822734,-1.4291877235915005,-0.03573428212836156,-0.8638139250101005,0.08656151985904109,-0.7416277719149373,-0.7929364678810936,0.6789992324217414,-1.8833935484620836,0.09080560439016361,2.051092194085406,1.8635278691415627,0.8896573256772395,1.5594918878967803,-0.6164257102896624,0.03352928177620798,0.24008582179582444,-1.29582963188987,-0.09733454872138628,-0.6478929781576233,0.3592037635064477,-0.10561027740974303,0.41910453547542437,-0.03238715391804029,1.4663420378979155,-1.3030019769500933,0.34975255563696744,1.1983392338318244,-0.3128648003182253,1.0377210324125543,0.73143866515361,-1.122451024448483,1.158877275512044,0.8785685686256118,-1.0481897948698427,0.5651335173548018,-0.4155280201516703,-1.9014266277971457,0.36060051415821687,-0.14714308513513036,-0.2967223357238949,0.15488664152212245,0.3009625046541236,-1.1210954718058175,-0.06900156445632866,1.604694709746971,-1.4304345674884875,-0.7075868801657381,0.900885953396936,0.7751134779225299,0.6932266589469265,-0.6953701304305322,1.0854409846243278,-0.061470097112919515,1.011122143807906,0.7480253459759436,0.12973784310176947,-1.8193950351262789,-1.371231579832281,1.849206625178927,1.0525663991006036,0.34199028886149246,-2.1147164590917433,-0.23826422082408522,-0.4017113843060193,-1.2340649393500707,0.30919187421393274,-0.4330786845838151,-0.6286541576672103,-4.215570981877806,-0.1313779150795697,-1.5295885033748051,0.6456752102037263,-2.3513036536970806,-1.471392850492082,-0.6248663020221051,0.20469934303069,-0.5533216562806419,0.006701044263269663,1.1095613786919827,3.2460007435042537,0.7947176755069812,-0.6567313245237798,-0.2838441325877932,0.04344243654775738,-0.46355630720607144,-0.5643231067295816,0.6095208038065747,-1.0413886625351298,0.20161232133809012,-0.4342175982073663,0.8927594218260507,-1.2798064154247577,-0.7924131561106326,-2.078479167761326,-0.2192591397841091,-0.9646635233580079,1.5913912257598988,0.19262303620214116,-297.9068573571806,127.0,1.0,0.9960871755089215,-297.9068573571806,362.2956836311561,0.006652425519121152,0.013813576829534213,7.0,0.0,0.035844568859963954,0.035844568859963954
