name,time,value,.lower,.upper,.width,.point,.interval
E,0,5.0077575179939124,4.850041189199328,5.183272649322208,0.5,median,qi
E,1,5.113252009802484,4.8690063448057925,5.39291466742436,0.5,median,qi
E,2,5.207559307177215,4.798806228549339,5.637669259839983,0.5,median,qi
E,3,5.2803086154897825,4.770816437643026,5.8012622742378666,0.5,median,qi
E,4,5.342102803260957,4.7581251526114,5.937599292058959,0.5,median,qi
E,5,5.384931758665533,4.752616044798659,6.048569490893563,0.5,median,qi
E,6,5.438903595360323,4.760168114377256,6.154204982087415,0.5,median,qi
E,7,5.475745079315583,4.7719746237801175,6.262802632759799,0.5,median,qi
E,8,5.718405337306399,4.975163923445635,6.565409776749724,0.5,median,qi
E,9,5.9394333415410046,5.169620733084638,6.91515363898286,0.5,median,qi
E,10,6.137248029757543,5.307454741817621,7.218948965285472,0.5,median,qi
E,11,6.306706864921484,5.423829286690741,7.480410057698951,0.5,median,qi
E,12,6.485748939346188,5.532869720323426,7.72043063312465,0.5,median,qi
E,13,6.6673320965597895,5.607823247370857,7.979235516737142,0.5,median,qi
E,14,6.8276552351606385,5.704397545255736,8.24402106184651,0.5,median,qi
E,15,7.221958408730197,6.065002247059027,8.662528968928152,0.5,median,qi
E,16,7.602914078133265,6.347200762449534,9.116586977452261,0.5,median,qi
E,17,7.915692503802786,6.5887745491393135,9.587850772979484,0.5,median,qi
E,18,8.241809277123899,6.810731681522269,10.043102125857938,0.5,median,qi
E,19,8.563933454172965,7.038664351175079,10.511243814173715,0.5,median,qi
E,20,8.910431813484966,7.228630041365527,10.956571592406412,0.5,median,qi
E,21,9.2370997009916,7.429681832461084,11.44842551274281,0.5,median,qi
E,22,9.827369379967855,7.857471211657978,12.181394075695703,0.5,median,qi
E,23,10.3967408797762,8.306729949952818,12.974381652760623,0.5,median,qi
E,24,10.895955091317095,8.665837559968171,13.841964105144516,0.5,median,qi
E,25,11.502470517056082,9.046652659223145,14.648148736649961,0.5,median,qi
E,26,12.085347054635065,9.38208188458195,15.475591801681963,0.5,median,qi
E,27,12.570486387607321,9.768914824693983,16.345573537721773,0.5,median,qi
E,28,13.143682433218483,10.131848201962026,17.260525820869763,0.5,median,qi
E,29,14.09823618331875,10.754744500856383,18.403738229636687,0.5,median,qi
E,30,14.832060318785665,11.27283505619823,19.576545094712923,0.5,median,qi
E,31,15.676530500326944,11.93677148549659,20.501213415932867,0.5,median,qi
E,32,16.521056689169686,12.442439320091447,21.78477380382658,0.5,median,qi
E,33,17.358591386835855,13.00916223989418,23.260908972661912,0.5,median,qi
E,34,18.36272811926505,13.640333906002915,24.72192835631559,0.5,median,qi
E,35,19.33626162786054,14.330855777206787,26.136107667006346,0.5,median,qi
E,36,20.378751673488466,15.18314794129703,27.654233419395172,0.5,median,qi
E,37,21.575595699908654,15.978099747351106,29.108246786877174,0.5,median,qi
E,38,22.899309948200766,16.739281001118908,30.95989995094224,0.5,median,qi
E,39,23.98600937345639,17.46835571679938,33.15006155790051,0.5,median,qi
E,40,25.095202910324243,18.268706240697444,35.21297380392936,0.5,median,qi
E,41,26.505922233016864,19.10450296927698,37.39545607541331,0.5,median,qi
E,42,28.076761088476214,20.0257747998118,39.7362781890632,0.5,median,qi
E,43,29.609859374161807,20.93721024348964,41.187845233239585,0.5,median,qi
E,44,31.053277342938244,21.87658570824705,43.48783243171029,0.5,median,qi
E,45,32.44313092457796,22.84917300531611,45.55648839669754,0.5,median,qi
E,46,33.98458549116171,23.852925301649663,47.46471190973755,0.5,median,qi
E,47,35.59035430501406,24.82727582804746,49.721180348398576,0.5,median,qi
E,48,37.47158733836734,25.79870340191707,52.72777251670557,0.5,median,qi
E,49,39.24592102492326,26.77225299450413,55.84910608567774,0.5,median,qi
E,50,40.460717385642354,28.10757115321344,57.5935037118754,0.5,median,qi
E,51,41.896395495339796,29.222543296113074,59.6667012221435,0.5,median,qi
E,52,43.58547703886316,30.170305950945828,62.18691181132711,0.5,median,qi
E,53,45.432225095910894,31.191314420002577,65.55394871415973,0.5,median,qi
E,54,47.29410800428919,32.44148353387071,68.62592381057739,0.5,median,qi
E,55,49.25770999791145,33.81104824555809,71.9422774984856,0.5,median,qi
E,56,51.41366757554846,34.91114157960744,75.35045173852214,0.5,median,qi
E,57,52.62066844442118,36.22399387206711,76.92926808256242,0.5,median,qi
E,58,53.91879830827408,37.47787869421538,78.56434100754403,0.5,median,qi
E,59,55.54095285503573,38.960785768253835,80.51446237223476,0.5,median,qi
E,60,57.4079522006865,40.1332100381139,83.13556064872239,0.5,median,qi
E,61,59.44619557695658,41.497263570729494,85.98422173456349,0.5,median,qi
E,62,61.41869953391306,42.63048531184353,88.79382620028383,0.5,median,qi
E,63,63.56928845403341,43.83404941584655,92.0020524602095,0.5,median,qi
E,64,64.56153117069907,44.44022014019939,94.12948461264074,0.5,median,qi
E,65,66.08025783921087,45.14999334668295,95.60263343403624,0.5,median,qi
E,66,67.3963288502818,46.13976718876859,97.73177091567554,0.5,median,qi
E,67,68.80130274638984,46.968509982106646,100.40246667806485,0.5,median,qi
E,68,70.7809207451215,48.170869223261064,102.5575391562423,0.5,median,qi
E,69,72.8732646097748,48.96468071485894,105.93401094354644,0.5,median,qi
E,70,74.60012973743704,50.07635788733095,108.54901133603363,0.5,median,qi
E,71,74.89965198362013,50.94837107437743,109.24632539005651,0.5,median,qi
E,72,76.16104412795093,51.32339603630333,110.39586190068016,0.5,median,qi
E,73,77.63713631005899,52.03023610691366,112.8248116777508,0.5,median,qi
E,74,79.06082081823965,52.61956314212841,115.56574085724294,0.5,median,qi
E,75,80.3289270559876,53.943152089518,117.53473517720143,0.5,median,qi
E,76,81.94952327101447,54.801622620862055,120.42441166614203,0.5,median,qi
E,77,83.36373879814317,55.89822717385497,123.03443144611897,0.5,median,qi
E,78,83.72534002898132,56.825163069169996,123.5795429931297,0.5,median,qi
E,79,85.02363817885187,57.795237392737214,124.43658410753085,0.5,median,qi
