name,time,value,.lower,.upper,.width,.point,.interval
E,0,5.011179026020574,4.840379731042783,5.197648180766962,0.5,median,qi
E,1,4.521233220588677,4.294133272755364,4.741395738112638,0.5,median,qi
E,2,4.14139848924407,3.8351606404908916,4.431341857476827,0.5,median,qi
E,3,3.834803256242436,3.4719777902459232,4.175541259301504,0.5,median,qi
E,4,3.5688084493149526,3.173782573077661,3.9423097518635126,0.5,median,qi
E,5,3.351273117619856,2.9340896440403244,3.732895868860575,0.5,median,qi
E,6,3.15396551537656,2.7389498806307966,3.552515876775354,0.5,median,qi
E,7,2.9837449950513766,2.5706029251497853,3.3886727478362832,0.5,median,qi
E,8,3.0631954778796655,2.6350021987137255,3.4641607741370555,0.5,median,qi
E,9,3.1051020718033113,2.6531863821119637,3.492679022348228,0.5,median,qi
E,10,3.105374303156348,2.6344913664133767,3.5202129147307484,0.5,median,qi
E,11,3.0920929449470966,2.5967730292460574,3.5161107372705636,0.5,median,qi
E,12,3.0667569317863057,2.5598985473853277,3.506683149939335,0.5,median,qi
E,13,3.0168303185706318,2.514165285463896,3.4844070973780163,0.5,median,qi
E,14,2.961952218958742,2.467669783504678,3.451959048221159,0.5,median,qi
E,15,3.1281845993003685,2.608705288387115,3.6800859917545106,0.5,median,qi
E,16,3.2659683981393117,2.718795051097183,3.860382177396634,0.5,median,qi
E,17,3.330131890930505,2.7664073552761885,3.9821385594306657,0.5,median,qi
E,18,3.398513523923965,2.803106139886152,4.09744327795369,0.5,median,qi
E,19,3.453297986751262,2.8317391283647906,4.192813716290795,0.5,median,qi
E,20,3.4952755158450914,2.8387435794952856,4.29222815317204,0.5,median,qi
E,21,3.5440136834168436,2.8523987524295915,4.385065212267728,0.5,median,qi
E,22,3.810801346265255,3.0390014090196655,4.70455310415676,0.5,median,qi
E,23,4.030899320073898,3.2123518614238735,5.012242811547506,0.5,median,qi
E,24,4.196538415453266,3.342218451792188,5.315148517655317,0.5,median,qi
E,25,4.342046732977992,3.4436157313862803,5.617386051021524,0.5,median,qi
E,26,4.501707219102737,3.545176793266516,5.870689391885026,0.5,median,qi
E,27,4.657348950732054,3.6254509845011356,6.15886599671856,0.5,median,qi
E,28,4.815764678406048,3.707436781614856,6.454662738743335,0.5,median,qi
E,29,5.168417100443802,4.000376048682716,6.936213176969153,0.5,median,qi
E,30,5.504032148251893,4.270478036295453,7.38258318337437,0.5,median,qi
E,31,5.858451650521362,4.501435463248754,7.902368788298656,0.5,median,qi
E,32,6.206936829835782,4.706160738605652,8.415647617053546,0.5,median,qi
E,33,6.570230640400817,4.901083541342919,8.922357504657079,0.5,median,qi
E,34,6.92560157493541,5.169195630059724,9.495080248990167,0.5,median,qi
E,35,7.321256334802499,5.402558117830295,10.065059992646091,0.5,median,qi
E,36,7.856027371644863,5.761783029447425,10.662306138242418,0.5,median,qi
E,37,8.392328832513687,6.120098056352182,11.500955167017059,0.5,median,qi
E,38,8.917570152985531,6.433170789901169,12.377332120906338,0.5,median,qi
E,39,9.475188917572801,6.819295931700176,13.24248737768465,0.5,median,qi
E,40,10.035329612575932,7.198748238848197,14.109090240972693,0.5,median,qi
E,41,10.627100435201367,7.594500388446317,15.180852330091184,0.5,median,qi
E,42,11.36527386802101,8.038517651222152,16.273450911125792,0.5,median,qi
E,43,12.031450848303711,8.483691913387123,17.15693056671588,0.5,median,qi
E,44,12.826036938712576,8.93080813381563,18.134525353409,0.5,median,qi
E,45,13.51050071841457,9.480993378222674,19.418398843831305,0.5,median,qi
E,46,14.391756709951258,10.014053180354566,20.896341732484018,0.5,median,qi
E,47,15.299274764885553,10.612450883593917,22.31243377295928,0.5,median,qi
E,48,16.15857129788118,11.239948655864445,23.749283310866158,0.5,median,qi
E,49,17.27744510433572,11.813941949009422,25.271083922796965,0.5,median,qi
E,50,18.05457679401823,12.368286829578404,26.13983914199899,0.5,median,qi
E,51,18.933330011578075,13.015812456840177,27.328368025349675,0.5,median,qi
E,52,19.97778721808991,13.679222694901746,28.547666593198052,0.5,median,qi
E,53,20.859822267399625,14.318244869745879,30.09968828407664,0.5,median,qi
E,54,21.74306712476182,15.077099970530362,31.774642967876275,0.5,median,qi
E,55,22.747341066058265,15.962159985024828,33.61678272033298,0.5,median,qi
E,56,23.96864465011653,16.750374990169483,35.43419688016634,0.5,median,qi
E,57,24.850932022067976,17.253296369106984,36.24263336287325,0.5,median,qi
E,58,25.860923724289584,17.916429106507337,37.459910864498234,0.5,median,qi
E,59,26.70859944328057,18.54269527479466,39.04929359112065,0.5,median,qi
E,60,27.87447052693787,19.24793113112439,40.10818057021727,0.5,median,qi
E,61,29.044148759582498,19.895815290105908,41.775160886554794,0.5,median,qi
E,62,30.15212621627168,20.711734281637664,43.88237304205253,0.5,median,qi
E,63,31.198273346264976,21.489944770416855,45.648290992970296,0.5,median,qi
E,64,31.70529970383585,22.053494640968786,46.619399469599685,0.5,median,qi
E,65,32.335653567074786,22.52167795570068,47.668984579819366,0.5,median,qi
E,66,33.12011021669444,23.029288833782644,48.716927995438496,0.5,median,qi
E,67,33.93090237068719,23.510331211450243,50.135570718082874,0.5,median,qi
E,68,34.86204263018085,24.10252261903362,51.91598765249918,0.5,median,qi
E,69,36.146517094950454,24.615481950343963,53.524291080453,0.5,median,qi
E,70,37.153516645975856,25.31209935597647,55.56293143260781,0.5,median,qi
E,71,37.79651517106029,26.0434393256683,56.009493185389445,0.5,median,qi
E,72,38.32180078290082,26.40189062075671,56.139705271882434,0.5,median,qi
E,73,39.145127965382045,27.0134187020447,56.75987365093589,0.5,median,qi
E,74,39.82115990700735,27.775799611088352,57.75490604075783,0.5,median,qi
E,75,40.60872970411495,28.293207646073032,59.445459894984246,0.5,median,qi
E,76,41.61263983768007,28.669034596426837,60.50699827637584,0.5,median,qi
E,77,42.826123694172935,29.260524812014367,61.70126307932515,0.5,median,qi
E,78,43.17885241279369,29.678100578847932,62.960245098704235,0.5,median,qi
E,79,44.124378358857946,30.202609337555273,64.01104781351722,0.5,median,qi
E,80,44.593606354335215,30.69854973222693,65.65712229340045,0.5,median,qi
E,81,45.34834965044573,30.996537135881937,66.41231653991747,0.5,median,qi
E,82,45.984312491424994,31.38019029734559,67.49724820089271,0.5,median,qi
